0.2475,1116.1,1114.4
0.2625,1111.5,1109.9
0.2775,1108.7,1107.4
0.2925,1106.9,1105.7
0.3075,1105.4,1104.4
0.3225,1104,1103.2
0.3375,1102.8,1102.2
0.3525,1101.8,1101.3
0.3675,1100.9,1100.5
0.3825,1100.1,1099.8
0.3975,1099.1,1099
0.4125,1097.8,1098.3
0.4275,1096.6,1097.6
0.4425,1095.8,1097.1
0.4575,1095.1,1096.6
0.4725,1094.5,1096.2
0.4875,1094,1095.7
0.5025,1093.5,1095.3
0.5175,1093,1094.9
0.5325,1092.5,1094.4
0.5475,1092.1,1094
0.5625,1091.6,1093.4
0.5775,1091,1092.9
0.5925,1090.2,1092.2
0.6075,1089.2,1091.5
0.6225,1088.3,1090.7
0.6375,1087.5,1089.8
0.6525,1086.6,1089
0.6675,1085.7,1088
0.6825,1084.7,1087.1
0.6975,1083.6,1086
0.7125,1082.6,1084.7
0.7275,1081.7,1083.3
0.7425,1080.4,1081.2
