0.2475,1114.9,1114.2
0.2625,1110.6,1109.7
0.2775,1108.2,1107
0.2925,1106.7,1105.3
0.3075,1105.4,1103.9
0.3225,1104.2,1102.8
0.3375,1103.1,1101.8
0.3525,1102.2,1100.9
0.3675,1101.3,1100.2
0.3825,1100.3,1099.5
0.3975,1099.3,1099
0.4125,1098.2,1098.4
0.4275,1097.3,1098
0.4425,1096.7,1097.6
0.4575,1096.3,1097.3
0.4725,1095.8,1096.9
0.4875,1095.4,1096.5
0.5025,1095,1096
0.5175,1094.5,1095.6
0.5325,1094,1095.1
0.5475,1093.4,1094.6
0.5625,1092.7,1094.1
0.5775,1092,1093.5
0.5925,1091.2,1092.9
0.6075,1090.3,1092.4
0.6225,1089.3,1091.7
0.6375,1088.3,1090.9
0.6525,1087.3,1090
0.6675,1086.3,1089.1
0.6825,1085.5,1088.1
0.6975,1084.6,1087
0.7125,1083.6,1085.7
0.7275,1082.2,1084.1
0.7425,1080.5,1081.7
