0.2475,1118.2,1116.6
0.2625,1115.3,1113.3
0.2775,1113.1,1110.8
0.2925,1111.3,1108.8
0.3075,1109.8,1107.2
0.3225,1108.7,1106
0.3375,1107.9,1105.1
0.3525,1107.3,1104.4
0.3675,1106.9,1103.9
0.3825,1106.4,1103.3
0.3975,1105.7,1102.6
0.4125,1104.9,1101.8
0.4275,1103.4,1100.8
0.4425,1101.6,1099.8
0.4575,1099.2,1098.7
0.4725,1097.5,1097.9
0.4875,1094.7,1096.2
0.5025,1093.6,1095.6
0.5175,1092.5,1095
0.5325,1091.2,1094.3
0.5475,1089.8,1093.5
0.5625,1088.5,1092.5
0.5775,1087.1,1091.4
0.5925,1086.1,1090.4
0.6075,1085.3,1089.5
0.6225,1084.7,1088.6
0.6375,1084.2,1087.8
0.6525,1083.5,1086.9
0.6675,1082.7,1085.9
0.6825,1081.7,1084.9
0.6975,1080.6,1083.9
0.7125,1079.6,1082.9
0.7275,1078.9,1081.9
0.7425,1078.1,1080.5
