0.2475,1114.6,1114.4
0.2625,1110.7,1109.9
0.2775,1107.8,1106.9
0.2925,1105.8,1104.9
0.3075,1104.2,1103.4
0.3225,1103.1,1102.3
0.3375,1102.2,1101.5
0.3525,1101.5,1100.8
0.3675,1100.9,1100.2
0.3825,1100.3,1099.7
0.3975,1099.7,1099.2
0.4125,1099.1,1098.8
0.4275,1098.7,1098.4
0.4425,1098.4,1098.2
0.4575,1098.1,1098
0.4725,1097.9,1098
0.4875,1096.6,1097.4
0.5025,1096.8,1097.3
0.5175,1096.8,1097.2
0.5325,1096.7,1097
0.5475,1096.4,1096.8
0.5625,1095.9,1096.4
0.5775,1095.2,1095.9
0.5925,1094.4,1095.2
0.6075,1093.5,1094.4
0.6225,1092.5,1093.4
0.6375,1091.4,1092.4
0.6525,1090.3,1091.3
0.6675,1089.2,1090.2
0.6825,1088.2,1089.1
0.6975,1087,1087.9
0.7125,1085.8,1086.7
0.7275,1084.3,1085.1
0.7425,1082.1,1082.7
