time,pressure
0.5668517241378942,-6504.565454359544
0.5700892857142486,-6522.821339400986
0.5734249999999625,-6543.054642694612
0.576757142857105,-6566.831451967838
0.5800928571428189,-6597.474131806063
0.5834285714285328,-6635.974857339437
0.5867607142856753,-6688.703305399585
0.5900310344827193,-6753.741486970287
0.593166666666627,-6827.456947202663
0.5959241379309945,-6942.9490115085755
0.5987999999999597,-7023.871644727177
0.602392307692267,-6967.980112538011
0.6059592592592181,-6890.87547674665
0.6094185185184771,-6808.296500599521
0.6128740740740323,-6726.531758701818
0.6163370370369948,-6650.910915301992
0.6197962962962537,-6584.375718848798
0.6232428571428141,-6526.722159859301
0.626578571428528,-6480.269443476136
0.6299107142856706,-6442.600568299283
0.6331379310344387,-6413.983796171086
0.6363399999999556,-6399.794675107533
0.6394533333332886,-6402.488911774204
0.6425096774193098,-6419.73056441357
0.6455699999999546,-6447.03362439636
0.6485806451612446,-6481.685865351946
0.6515656249999539,-6524.353131481815
0.6545032258064052,-6572.1103727230375
0.6574806451612436,-6635.170672275546
0.6603657142856671,-6719.597541413355
0.6630314285713812,-6821.187666836149
0.6657764705881876,-6931.467134266483
0.6685117647058344,-7044.41016202827
0.6712428571428088,-7160.101984390271
0.6739121212120727,-7285.04314382671
0.6765392857142368,-7406.184037507856
0.6792769230768739,-7498.069317574792
0.6826037037036542,-7498.778515615175
0.6860592592592093,-7452.9856484546535
0.6895185185184682,-7384.421433592775
0.6929777777777271,-7311.267988865302
0.6964333333332823,-7243.306356236316
0.6998857142856628,-7184.2511150840455
0.7032666666666149,-7132.972421780296
0.7066035714285193,-7087.114603214679
0.7099068965516716,-7043.829051734016
0.7131137931033954,-7020.420439559428
0.7163586206896019,-7030.9239399993885
0.7196137931033947,-7075.244721194551
0.722678787878734,-7156.549179844447
0.7255968749999457,-7246.955530738651
0.7285838709676873,-7341.7036251645395
0.731329268292628,-7460.159862392869
0.7334695652173362,-7619.2745947873545
0.7356727272726719,-7761.258201638911
0.7381888888888333,-7876.561320724269
0.7416444444443884,-7837.153377778983
0.745017241379254,-7752.351956465244
0.7481933333332765,-7656.701816807988
0.7511593749999429,-7555.533777677125
0.7540151515150941,-7456.448676856262
0.7568424242423666,-7360.162231006093
0.759703124999942,-7270.769487218948
0.7626322580644578,-7184.483183375946
0.7656451612902639,-7106.984285872429
0.7688964285713695,-7041.605146620855
0.772023333333274,-6998.026740606251
0.7751129032257468,-6975.034321371007
0.7781903225805851,-6973.733042160396
0.7811812499999397,-7005.380788097416
0.7841838709676812,-7059.9352392472665
0.7871612903225196,-7140.153053711105
0.7895863636363023,-7300.365171000474
0.7917309523808909,-7483.6374833087975
0.7937607142856525,-7734.155115324179
0.7954914893616402,-8143.543911168292
0.7981851851851229,-8299.3897837726
0.8013499999999374,-8226.334886429888
0.8036574999999372,-8022.7717503168
0.8060552631578316,-7844.35004566394
0.8085105263157261,-7685.287706494519
0.810968421052568,-7522.755714836457
0.813445945945882,-7367.412744434454
0.8159999999999358,-7227.284544186886
0.8186028571427927,-7107.585949378151
0.8213606060605413,-7002.9178766942405
0.8242806451612252,-6910.941876030133
0.8274137931033828,-6825.592512154347
0.830657142857077,-6745.388181169602
0.8339892857142195,-6673.802744205391
0.8373103448275196,-6610.258213262162
0.8404433333332664,-6563.619010417499
0.8436344827585535,-6534.313363471735
0.8467633333332657,-6532.594275395663
0.8498709677418675,-6558.643257519166
0.8528593749999317,-6602.848450701521
0.8557727272726586,-6667.783707595763
0.8585999999999311,-6739.43559125411
0.86128918918912,-6829.361017183945
0.8633363636362942,-6999.026408539608
0.8655904761904065,-7136.1307617882
0.867808695652104,-7303.332830181437
0.8698617647058122,-7518.9719512268575
0.8725153846153142,-7409.802766233605
0.8750131578946662,-7279.096088455391
0.877699999999929,-7174.620799598407
0.8801384615383903,-7050.4459907463115
0.882652941176399,-6926.719624824155
0.8852823529411046,-6809.487681535599
0.8881281249999279,-6702.116973020947
0.8910935483870243,-6606.080463568916
0.8942344827585479,-6519.72876726788
0.8975535714284982,-6445.661234406115
0.9008821428570692,-6384.729084849479
0.9041366666665928,-6339.208306541485
0.9072517241378567,-6310.768756390473
0.9104161290321835,-6294.493691570756
0.9134161290321832,-6291.5979061351845
0.9163806451612151,-6303.718416423437
0.9193124999999244,-6331.979969389455
0.9221757575756817,-6371.318459085412
0.9249882352940414,-6421.097027309066
0.9276444444443679,-6479.441671976769
0.9302972972972204,-6553.273584737806
0.9330264705881581,-6633.264492552725
0.9358205882352167,-6720.967294988024
0.9385588235293341,-6812.817289938077
0.9409485714284934,-6942.525459916828
0.9436641025640243,-7035.584651725225
0.9466366666665881,-7097.485114450134
0.9497866666665877,-7092.625965829968
0.9529241379309552,-7067.597919508568
0.9558645161289526,-7077.265714278208
0.9590241379309545,-7079.778460743688
0.9621799999999197,-7055.58191167985
0.965145161290242,-7080.537189186013
0.9682655172412983,-7064.80279842995
0.9713999999999187,-7043.205813634843
0.9744322580644345,-7032.656212777061
0.977441935483789,-7019.997925617163
0.9804374999999177,-7021.764386160828
0.9833781249999174,-7044.2557799984515
0.9862818181817352,-7077.189539656522
0.9890558823528579,-7126.998663245743
0.9917617647057988,-7193.655752895009
0.9945617647057985,-7267.949926587328
0.9971999999999158,-7360.192638831959
0.999868571428487,-7468.867861544282
1.0023999999999154,-7608.024162894038
1.0046470588234446,-7800.378293575604
1.0075088235293266,-7901.614676574805
1.0105833333332477,-7921.653917704875
1.0137033333332475,-7899.096740540963
1.0167999999999138,-7882.665707371121
1.0198166666665802,-7886.037439026177
1.022858064516042,-7856.893828176996
1.0258371428570556,-7821.854048742088
1.0287193548386222,-7825.494636642737
1.031718749999912,-7824.207145946904
1.0345687499999119,-7917.071536810315
1.037545161290234,-7936.802889439499
1.040618749999911,-7903.292872837462
1.043564516128943,-7884.109697748434
1.0466419354837815,-7850.355049332329
1.0496099999999102,-7853.610454197987
1.0527199999999097,-7817.445561327752
1.0558333333332428,-7770.683083529865
1.0589482758619781,-7717.632018618766
1.0620999999999088,-7646.768602796877
1.0651999999999084,-7556.261067583276
1.0683655172412874,-7464.841965145574
1.0715032258063593,-7369.3729266488235
1.0744718749999074,-7270.674068676146
1.0774709677418426,-7174.39145092321
1.08058333333324,-7082.877812354212
1.083703225806358,-7015.208154919538
1.0868333333332394,-6959.990628455635
1.0899599999999057,-6907.354554162779
1.0930699999999054,-6852.749193222517
1.0961833333332383,-6801.173404582529
1.099313793103353,-6749.6276670601055
1.1024933333332376,-6696.578845820148
1.1056275862068006,-6647.915562483424
1.1087766666665704,-6602.244903565747
1.1118899999999032,-6562.064215081316
1.1150066666665697,-6526.325321691383
1.1181199999999025,-6497.900621182946
1.1212299999999022,-6475.706368834396
1.1243466666665687,-6450.421676657796
1.1274566666665682,-6430.095344805259
1.1305699999999013,-6413.108033840071
1.1336833333332343,-6398.487443128024
1.1367933333332338,-6388.383904488954
1.139906666666567,-6384.834082976924
1.1430999999998999,-6358.609796999579
1.1462966666665662,-6334.06805400444
1.1495172413792094,-6301.464720102154
1.1527758620688644,-6268.050264774396
1.1560892857141842,-6234.304297496201
1.159424999999898,-6195.377770643181
1.1627571428570405,-6161.330920914255
1.1660892857141831,-6144.771196041113
1.169374999999897,-6116.454010350928
1.1725571428570394,-6057.205419880623
1.1757703703702667,-5982.216963061282
1.1790214285713245,-5907.555081547816
1.1822965517240336,-5832.402261876679
1.1855464285713238,-5751.322441437841
1.1889407407406356,-5678.752149040828
1.1923962962961907,-5611.932174467283
1.1957464285713226,-5554.993648130413
1.199078571428465,-5507.827043962277
1.202414285714179,-5467.297744514317
1.2057464285713215,-5437.226167267635
1.2090821428570355,-5418.605372574914
1.2124178571427493,-5411.236712710147
1.215749999999892,-5417.860635645919
1.219024137930926,-5434.4117057234325
1.2222517241378221,-5460.599578950111
1.2254724137929942,-5495.377495173143
1.228626666666557,-5539.206577178029
1.23179999999989,-5578.485535732147
1.2349896551723036,-5623.020905569483
1.2382103448274755,-5666.588044605494
1.2414642857141747,-5706.651236685221
1.24477857142846,-5742.36394679296
1.2480689655171298,-5780.519298997961
1.2513892857141737,-5813.941672250344
1.2546857142856018,-5855.103209282772
1.2579793103447148,-5898.123503969055
1.2612535714284583,-5936.454883346527
1.2644999999998865,-5965.338545994037
1.2677862068964378,-5987.146496829214
1.2711214285713144,-5995.944238703152
1.2744249999998853,-6009.710669878762
1.2777103448274711,-6017.773679051374
1.2809499999998848,-6030.949255870191
1.2841793103447119,-6046.5584079703885
1.2873931034481598,-6060.915435611006
1.290613793103332,-6076.287542305365
1.2936833333332167,-6091.3677193785425
1.2968032258063344,-6105.650775083863
1.2999299999998826,-6123.194941875293
1.303066666666549,-6140.297444751629
1.3061899999998818,-6157.413174088459
1.3093266666665482,-6179.610275003285
1.312436666666548,-6201.843088836054
1.3155666666665475,-6220.937154983476
1.3186645161289128,-6250.018455365148
1.3217548387095577,-6276.710231826177
1.3248599999998798,-6311.4944630245545
1.3279599999998795,-6336.050125730269
1.3310633333332125,-6350.572180774416
1.334180645161169,-6378.487217531699
1.3373499999998786,-6401.746041131423
1.3405466666665449,-6419.007378058246
1.3437133333332112,-6429.457003819274
1.346896666666544,-6437.734817619307
1.3500099999998771,-6440.973575488365
1.3531199999998766,-6442.048002580885
1.3562333333332097,-6441.784643078733
1.359325806451489,-6443.028346271766
1.362338709677295,-6446.934547878532
1.3653516129031011,-6457.883014951095
1.3683612903224558,-6478.3779609339
1.3713709677418102,-6509.650100972368
1.3743656249998744,-6543.33736567221
1.3773322580643903,-6578.23818797507
1.3803419354837447,-6610.828945236212
1.383354838709551,-6645.119793059718
1.3863645161289053,-6684.066809848
1.3893593749998727,-6727.562775922829
1.3923093749998725,-6771.166036389468
1.3953096774192268,-6817.937476282741
1.3982685714284433,-6869.998366149411
1.4013066666665381,-6913.836004363471
1.4044333333332044,-6929.1171120203035
1.407555172413664,-6932.052500981348
1.4107241379309048,-6923.9108526441105
1.413941379310215,-6899.5093467312045
1.417162068965387,-6869.143695850212
1.4203793103446969,-6835.309350478314
1.423599999999869,-6790.486678230245
1.4268172413791789,-6745.593673739587
1.430037931034351,-6709.751448599183
1.4332266666665345,-6679.373891818764
1.4363366666665343,-6664.51849857939
1.4394499999998671,-6676.449738279834
1.4425599999998668,-6712.599093477865
1.445645161290189,-6800.873386769147
1.4485968749998661,-6934.93540907342
1.4513942857141515,-7080.935218928221
1.45358297872327,-7470.590003325621
1.4557283018866578,-7869.7365422554785
1.4575695652172564,-8644.328510401328
1.4594301886791103,-9440.459035822083
1.4614150943394875,-10092.234649579494
1.4633438596489874,-10843.989505938449
1.465016071428436,-12537.914740992443
1.4672326086955163,-13456.270299158183
1.4695594594593233,-12768.792165363071
1.472202631578811,-12243.714847723044
1.4745243243241877,-11626.65650678754
1.476808510638161,-12190.50615110109
1.4794870967740563,-12539.04681353717
1.482464102563965,-12540.907959191078
1.485168292682789,-12470.449284488388
1.4873731707315692,-11824.890963450798
1.4898863636362254,-11608.902150355598
1.4920727272725887,-12383.625982879033
1.4947806451611514,-12160.456498819753
1.4976689655171023,-12404.782827582289
1.5002219512193726,-12000.257265520058
1.5024657894735445,-11405.384868513751
1.5051391304346426,-11723.17613722843
1.5078054054052652,-11789.997691910836
1.5101842105261751,-11309.408179477003
1.5128137931033074,-10953.949660881348
1.5156105263156483,-11178.894322398153
1.5186517241377895,-11061.161830831443
1.5215366666665249,-11133.288474605111
1.524615624999858,-10903.689263836322
1.527605714285572,-10803.66451475942
1.5307833333331904,-10785.89070975536
1.5334942857141425,-10473.115967027705
1.5363999999998565,-10197.478909630483
1.5391966666665229,-10468.309555930173
1.5422862068964076,-10316.560283048253
1.5453566666665222,-10172.851853632537
1.5484399999998553,-10215.93122778368
1.5513566666665215,-9994.77125059957
1.5544233333331878,-9798.747720933103
1.5575299999998542,-9720.960883665153
1.5606354838708216,-9606.584847341304
1.5637066666665203,-9619.55582172481
1.5668133333331866,-9464.136815819447
1.5697937499998529,-9530.03871051285
1.5728466666665193,-9501.47175594696
1.5759548387095297,-9437.445530601319
1.5789699999998519,-9463.990080722519
1.5821034482757135,-9414.751487074607
1.5852099999998512,-9438.952494311934
1.5883433333331842,-9410.967147943242
1.5914862068964022,-9420.376443151714
1.59464999999985,-9430.924449532271
1.5978517241377808,-9390.30998077772
1.6010482758619184,-9352.823729054166
1.6042633333331824,-9314.406382917821
1.6073766666665155,-9361.674538456253
1.6105212121210606,-9404.102357816331
1.6136285714284195,-9520.485045527266
1.6161824999998478,-9837.065413409795
1.6191421052630053,-10089.415357260135
1.6220676470586706,-10270.978557795037
1.625192857142704,-10345.10685532367
1.6284357142855608,-10279.307860725557
1.6317206896550185,-10241.710204206434
1.634821212121058,-10341.501795756192
1.6376724137929488,-10532.814826646267
1.6409137931032933,-10579.54751132408
1.6441642857141303,-10607.413243544754
1.64737586206881,-10667.941708581347
1.6506290322579085,-10690.903198543829
1.6539178571427007,-10675.65942178362
1.6571903225804885,-10691.635112925977
1.6602620689653602,-10820.7174994581
1.6632857142855568,-10953.398041603394
1.666496428571271,-10998.555089737054
1.669706896551566,-11011.717770305586
1.6728499999998414,-10974.651405396571
1.676124999999841,-11053.435527678668
1.6793249999998408,-11107.406140244297
1.682621428571269,-11089.539675823691
1.685844827586047,-11145.403889225427
1.689142857142697,-11105.88159872217
1.692437931034322,-11094.02228666527
1.6956466666665058,-11144.922326866052
1.6988518518516904,-11275.089866684619
1.7020833333331717,-11166.61524758261
1.7053366666665046,-11166.896405858592
1.708560714285552,-11212.514918400218
1.7118733333331706,-11096.863364159388
1.714970588235131,-11040.01231369837
1.7182178571426936,-11074.928395423167
1.7214857142855504,-10956.658066150387
1.7246999999998358,-10998.423503661554
1.7278937499998355,-10889.770342194335
1.7308709677417706,-10867.245750323811
1.7338838709675768,-10956.760900112504
1.7369999999998345,-11018.50560756508
1.7401142857141199,-11041.796446706116
1.7432931034481096,-11018.643212895884
1.7464785714284048,-10975.41071876742
1.7498592592590922,-10878.224751311896
1.7531999999998327,-10842.618056368156
1.756427272727105,-10827.872979555877
1.759722222222054,-10734.053338003432
1.7630071428569745,-10655.711447009116
1.7663607142855455,-10628.039799565164
1.7697249999998308,-10664.30253673756
1.7730241379308649,-10682.486819451346
1.776362962962793,-10647.742234376146
1.7797888888887186,-10554.58396544703
1.783129629629459,-10562.877902311406
1.7864740740739031,-10560.184742646115
1.7895678571426858,-10720.745245705079
1.7928888888887171,-10645.318987732715
1.7962185185183464,-10659.775416916287
1.7995137931032759,-10755.367101176498
1.8028999999998272,-10717.254504912296
1.806285185185012,-10734.785359544243
1.8098034482756884,-10678.045056909203
1.8131555555553815,-10585.898624655289
1.8166259259257516,-10566.381139931495
1.8199444444442698,-10502.918970812692
1.8233074074072324,-10480.145217338466
1.8267037037035283,-10498.097117800138
1.8300714285712527,-10435.226864857781
1.8334555555553793,-10417.747144332252
1.8369111111109346,-10402.09887017935
1.8402749999998231,-10465.589443351913
1.843603571428394,-10489.843820549453
1.8469607142855367,-10529.045589824878
1.850317857142679,-10551.460038652687
1.8536518518516734,-10600.063647985718
1.8570214285712499,-10527.081764185647
1.8604620689653382,-10525.78501378712
1.8636518518516723,-10580.966192715683
1.8670703703701905,-10582.66397121513
1.8702925925924123,-10577.632155497515
1.8737259259257453,-10618.357413810238
1.8770037037035228,-10512.704827395008
1.880370370370189,-10553.428468934972
1.883803703703522,-10534.070955876707
1.8872035714283892,-10601.052327272
1.8904964285712462,-10520.501693021564
1.8938357142855315,-10434.4295546911
1.8969824999998168,-10469.249719233963
1.8999499999998166,-10486.472037160225
1.903282142856959,-10450.980423145596
1.9064896551722297,-10531.25208603518
1.9096888888887043,-10576.646576133435
1.9128857142855293,-10579.40965036056
1.9160068965515389,-10656.833676834287
1.9192499999998143,-10714.657372598253
1.9224758620687796,-10774.635714448026
1.925735714285528,-10831.469223015973
1.9289586206894684,-10808.467816255805
1.9322321428569558,-10844.98912664847
1.9355172413791228,-10879.58456840482
1.9387655172411915,-10918.110286493531
1.9419266666664785,-11059.460801290705
1.9451035714283829,-11029.244425807648
1.9482724137929146,-10984.813549818731
1.9514896551722247,-10899.64450798046
1.9546096774191652,-10949.471361211472
1.9577387096772294,-10977.857499438978
1.9608032258062613,-11113.855050191834
1.9638620689653268,-11215.453240557463
1.9668483870965834,-11268.453947589454
1.969806451612712,-11365.649257357774
1.972736363636172,-11488.648918376997
1.9758185185183266,-11554.972039586703
1.9789709677417433,-11547.013434139239
1.982013333333141,-11616.760210461822
1.9850838709675491,-11635.167905537919
1.9881676470586302,-11694.608767737343
1.9912551724135996,-11770.124212626077
1.9944241379308405,-11814.09303382335
1.9976714285712343,-11691.196987550658
2.0009266666664742,-11642.57623586831
2.0041482758618834,-11598.434054355444
2.007344827586028,-11506.545625119665
2.0105699999998277,-11443.675212194003
2.0137733333331678,-11413.928190112325
2.016959999999841,-11393.35699671583
2.0201310344826067,-11377.528779855495
2.0233066666665214,-11346.102755623544
2.026427586206758,-11372.725786559917
2.0294677419353517,-11512.701939683991
2.032589999999874,-11443.202333047075
2.0356066666665473,-11492.163026186934
2.038651724137818,-11569.247037373872
2.0417366666665604,-11605.851734167365
2.044896551724038,-11612.285073066158
2.0480499999999067,-11676.812212841349
2.0513518518517655,-11642.677852048691
2.054658620689576,-11628.146190375784
2.057871428571356,-11684.063898295093
2.061270370370305,-11638.220829124431
2.0646629629629047,-11667.911835581655
2.067999999999949,-11713.545632048312
2.0712142857142415,-11631.476671432305
2.07449285714282,-11556.539712879956
2.07787499999997,-11452.48649611492
2.0811071428571193,-11348.553388019855
2.0843357142856975,-11349.44991103911
2.0875555555555456,-11326.774318368538
2.0906333333333302,-11216.930042118214
2.093896428571432,-11111.21816680043
2.0971851851851957,-11068.800100345828
2.1004785714285887,-11004.406435624669
2.1036535714285955,-10927.289215584322
2.1068714285714596,-10806.785896221227
2.1101607142857524,-10795.4199059427
2.1134689655172862,-10755.97229670562
2.116742857142909,-10683.406690401205
2.120021428571487,-10664.989846598717
2.123342857142923,-10665.494732884772
2.1266571428572156,-10556.26128591868
2.129910714285794,-10542.951398653619
2.1331000000000864,-10503.974147811925
2.136403571428665,-10582.75548833391
2.1397241379311347,-10579.14282109214
2.1430428571429645,-10513.050322181443
2.146257142857257,-10578.963241145919
2.1494645161291532,-10524.144207232792
2.152753571428699,-10457.015404221866
2.1559428571429917,-10442.617600428213
2.159263636363778,-10446.080966507656
2.1624906250001485,-10388.720766904316
2.1655285714287262,-10383.507453674063
2.168785714285876,-10353.378426884146
2.172110714285883,-10257.9200403895
2.17543571428589,-10258.611749533044
2.1787392857144683,-10219.092853714232
2.182028571428761,-10170.175483095229
2.1852107142859105,-10105.57412902981
2.1884928571430606,-10040.753740882117
2.1917066666668767,-10029.219344189107
2.1947750000002166,-10067.735089516456
2.198096428571652,-10036.460816757222
2.2014518518520823,-9968.807058602573
2.204817857143095,-9908.133855167602
2.2080592592595036,-9874.659683227099
2.2113928571431085,-9885.91124949595
2.2146111111113695,-9961.086943984641
2.217892592592858,-9827.891860896592
2.2213142857145582,-9702.342774329274
2.2247333333336132,-9736.600947539933
2.2279771428574295,-9734.20230355
2.2313037037039973,-9739.532664363946
2.234634615384916,-9631.394294504978
2.238140000000308,-9674.712499119833
2.2415545454548607,-9663.892722250957
2.2447387096777414,-9560.413309841926
2.2480346153849444,-9614.697867077719
2.2511028571431924,-9626.665306547064
2.254288888889231,-9479.6811941983
2.2577500000003496,-9464.29881517479
2.261296153846511,-9408.679199740149
2.264703703704068,-9410.3991430767
2.268133333333705,-9506.7062300143
2.2713555555559335,-9515.7807695738
2.2745666666670514,-9433.709498775728
2.277874074074466,-9507.943309934035
2.281329629630029,-9467.229342982388
2.2847481481485548,-9468.86329140441
2.2882035714289852,-9467.217193096198
2.291625000000421,-9477.176535866007
2.2949814814819094,-9549.192384228503
2.2983724137935386,-9535.84630786735
2.3017222222226645,-9509.640024377744
2.3050592592597083,-9581.53815770027
2.3085107142861707,-9556.215336929223
2.3119444444449084,-9621.928622108207
2.315386206897023,-9618.109412786866
2.3188407407412193,-9560.718355103885
2.3222407407412264,-9582.187094947658
2.3256925925930854,-9638.382134890731
2.3291333333338335,-9611.472507543505
2.3325925925931,-9629.049404518275
2.335996296296811,-9725.124888096154
2.339455555556077,-9736.438110476967
2.3428555555560844,-9734.505901059016
2.3462300000005363,-9820.340547648217
2.3494444444449876,-9942.530090065022
2.3527964285719785,-9956.627244604832
2.3560321428577,-10003.079629467213
2.359296428571992,-10064.248004134646
2.3626000000005707,-10116.641355389904
2.365767567568145,-10238.938992499561
2.3689535714291554,-10317.966224556967
2.372242857143448,-10341.489567826444
2.3755535714291693,-10345.917061999262
2.37891481481542,-10316.280489456632
2.3821821428577548,-10453.90641896669
2.385562962963582,-10466.595131406142
2.388996428572055,-10387.840969844736
2.3924111111117448,-10388.573764194483
2.395864285714927,-10320.591420371828
2.399217857143505,-10390.830722758627
2.402575000000655,-10495.273621581691
2.405727586207558,-10611.872330931928
2.4090071428578117,-10519.969009487533
2.41236071428639,-10481.566255803653
2.4157607142863973,-10432.702104052469
2.419058620690345,-10476.25975937935
2.422362068966214,-10491.760279312517
2.4256892857149897,-10410.1833058679
2.428960714286425,-10416.170669171792
2.4321896551731315,-10499.241444882653
2.435311428572153,-10617.250317815733
2.4382321428578733,-10790.16546129558
2.44138333333407,-10858.373444165707
2.4444212121219553,-10958.573200792463
2.4474100000007497,-11125.278534489025
2.450425000000756,-11230.266739315308
2.453624137931797,-11177.407219989005
2.4568655172421487,-11157.237908872847
2.460117241380087,-11190.140678644879
2.4633533333341164,-11195.780038987883
2.4665785714293618,-11245.299330608741
2.469787878788676,-11286.074152905434
2.4729862068973554,-11384.645124307435
2.476237931035293,-11418.48779125077
2.479406666667484,-11553.657942281781
2.482535714286538,-11580.634147240864
2.485635714286545,-11728.383903926595
2.4889448275870443,-11663.306257674098
2.492044827587051,-11691.389607317069
2.4952866666675173,-11777.573974160487
2.498357142858,-11783.259054234866
2.5013837837846475,-11736.215594815587
2.5041676470596927,-11643.813385377527
2.5069540540549293,-11617.638996573289
2.509696969697851,-11607.390403505886
2.512511428572316,-11524.667157075413
2.5152558823538342,-11639.683619481506
2.5179369565226377,-11771.991289157593
2.5206750000009044,-11861.375596277263
2.5234764705891455,-11825.147146425224
2.526234285715202,-11983.184440720588
2.528944736843027,-11881.109244708523
2.5316272727282003,-11836.533780322803
2.5343852941185805,-11885.068715074189
2.537172222223161,-11929.60986561942
2.5400382352950626,-11878.601596635744
2.542742857143808,-11870.320390164916
2.545496428572385,-11741.210915211619
2.5483457142866768,-11681.037953027184
2.5511757575767264,-11684.086059011146
2.5539781250009748,-11710.328128631583
2.5570392857152666,-11650.500471853551
2.5602966666676545,-11510.489970378187
2.563524137932029,-11440.170676332844
2.5667178571438587,-11400.751061324147
