time,hmax,hmin
25.0093999999551,0.70075000001241,1.79769313486232e+308
25.0094999999551,0.70075000001241,1.79769313486232e+308
25.0095999999551,0.70075000001241,1.79769313486232e+308
25.0096999999551,0.70075000001241,1.79769313486232e+308
25.0097999999551,0.70075000001241,1.79769313486232e+308
25.0098999999551,0.70075000001241,1.79769313486232e+308
25.0099999999551,0.70075000001241,1.79769313486232e+308
25.0100999999551,0.70075000001241,1.79769313486232e+308
25.0101999999551,0.70075000001241,1.79769313486232e+308
25.0102999999551,0.70075000001241,1.79769313486232e+308
25.0103999999551,0.70075000001241,1.79769313486232e+308
25.0104999999551,0.70075000001241,0.567749998987502
25.0105999999551,0.70075000001241,0.567749998987502
25.0106999999551,0.70075000001241,0.567749998987502
25.0107999999551,0.70075000001241,0.567749998987502
25.0108999999551,0.70075000001241,0.567749998987502
25.0109999999551,0.70075000001241,0.567749998987502
25.0110999999551,0.70075000001241,0.567749998987502
25.0111999999551,0.70075000001241,0.567749998987502
25.0112999999551,0.70075000001241,0.567749998987502
25.0113999999551,0.70075000001241,0.567749998987502
25.0114999999551,0.70075000001241,0.567749998987502
25.0115999999551,0.70075000001241,0.567749998987502
25.0116999999551,0.70075000001241,0.567749998987502
25.0117999999551,0.70075000001241,0.567749998987502
25.0118999999551,0.70075000001241,0.567749998987502
25.0119999999551,0.70075000001241,0.567749998987502
25.0120999999551,0.70075000001241,0.567749998987502
25.0121999999551,0.70075000001241,0.567749998987502
25.0122999999551,0.70075000001241,0.567749998987502
25.0123999999551,0.70075000001241,0.567749998987502
25.0124999999551,0.70075000001241,0.567749998987502
25.0125999999551,0.70075000001241,0.567749998987502
25.0126999999551,0.70075000001241,0.567749998987502
25.0127999999551,0.70075000001241,0.567749998987502
25.0128999999551,0.70075000001241,0.567749998987502
25.0129999999551,0.70075000001241,0.567749998987502
25.0130999999551,0.70075000001241,0.567749998987502
25.0131999999551,0.70075000001241,0.567749998987502
25.0132999999551,0.70075000001241,0.567749998987502
25.0133999999551,0.70075000001241,0.567749998987502
25.0134999999551,0.70075000001241,0.567749998987502
25.0135999999551,0.70075000001241,0.567749998987502
25.0136999999551,0.70075000001241,0.567749998987502
25.0137999999551,0.70075000001241,0.567749998987502
25.0138999999551,0.70075000001241,0.567749998987502
25.0139999999551,0.70075000001241,0.567749998987502
25.0140999999551,0.70075000001241,0.567749998987502
25.0141999999551,0.70075000001241,0.567749998987502
25.0142999999551,0.70075000001241,0.567749998987502
25.0143999999551,0.70075000001241,0.567749998987502
25.0144999999551,0.70075000001241,0.567749998987502
25.0145999999551,0.70075000001241,0.567749998987502
25.0146999999551,0.70075000001241,0.567749998987502
25.0147999999551,0.70075000001241,0.567749998987502
25.0148999999551,0.70075000001241,0.567749998987502
25.0149999999551,0.70075000001241,0.567749998987502
25.0150999999551,0.70075000001241,0.567749998987502
25.0151999999551,0.70075000001241,0.567749998987502
25.0152999999551,0.70075000001241,0.567749998987502
25.0153999999551,0.70075000001241,0.567749998987502
25.0154999999551,0.70075000001241,0.567749998987502
25.0155999999551,0.70075000001241,0.567749998987502
25.0156999999551,0.70075000001241,0.567749998987502
25.015799999955,0.70075000001241,0.567749998987502
25.015899999955,0.70075000001241,0.567749998987502
25.015999999955,0.70075000001241,0.567749998987502
25.016099999955,0.70075000001241,0.567749998987502
25.016199999955,0.70075000001241,0.567749998987502
25.016299999955,0.70075000001241,0.567749998987502
25.016399999955,0.70075000001241,0.567749998987502
25.016499999955,0.70075000001241,0.567749998987502
25.016599999955,0.70075000001241,0.567749998987502
25.016699999955,0.70075000001241,0.567749998987502
25.016799999955,0.70075000001241,0.567749998987502
25.016899999955,0.70075000001241,0.567749998987502
25.016999999955,0.70075000001241,0.567749998987502
25.017099999955,0.70075000001241,0.567749998987502
25.017199999955,0.70075000001241,0.567749998987502
25.017299999955,0.70075000001241,0.567749998987502
25.017399999955,0.70075000001241,0.567749998987502
25.017499999955,0.70075000001241,0.567749998987502
25.017599999955,0.70075000001241,0.567749998987502
25.017699999955,0.70075000001241,0.567749998987502
25.017799999955,0.70075000001241,0.567749998987502
25.017899999955,0.70075000001241,0.567749998987502
25.017999999955,0.70075000001241,0.567749998987502
25.018099999955,0.70075000001241,0.567749998987502
25.018199999955,0.70075000001241,0.567749998987502
25.018299999955,0.70075000001241,0.567749998987502
25.018399999955,0.70075000001241,0.567749998987502
25.018499999955,0.70075000001241,0.567749998987502
25.018599999955,0.70075000001241,0.567749998987502
25.018699999955,0.70075000001241,0.567749998987502
25.018799999955,0.70075000001241,0.567749998987502
25.018899999955,0.70075000001241,0.567749998987502
25.018999999955,0.70075000001241,0.567749998987502
25.019099999955,0.70075000001241,0.567749998987502
25.019199999955,0.70075000001241,0.567749998987502
25.019299999955,0.70075000001241,0.567749998987502
25.019399999955,0.70075000001241,0.567749998987502
25.019499999955,0.70075000001241,0.567749998987502
25.019599999955,0.70075000001241,0.567749998987502
25.019699999955,0.70075000001241,0.567749998987502
25.019799999955,0.70075000001241,0.567749998987502
25.019899999955,0.70075000001241,0.567749998987502
25.019999999955,0.70075000001241,0.567749998987502
25.020099999955,0.70075000001241,0.567749998987502
25.020199999955,0.70075000001241,0.567749998987502
25.020299999955,0.70075000001241,0.567749998987502
25.020399999955,0.70075000001241,0.567749998987502
25.020499999955,0.70075000001241,0.567749998987502
25.020599999955,0.70075000001241,0.567749998987502
25.020699999955,0.70075000001241,0.567749998987502
25.020799999955,0.70075000001241,0.567749998987502
25.020899999955,0.70075000001241,0.567749998987502
25.020999999955,0.70075000001241,0.567749998987502
25.021099999955,0.70075000001241,0.567749998987502
25.021199999955,0.70075000001241,0.567749998987502
25.021299999955,0.70075000001241,0.567749998987502
25.021399999955,0.70075000001241,0.567749998987502
25.021499999955,0.70075000001241,0.567749998987502
25.021599999955,0.70075000001241,0.567749998987502
25.021699999955,0.70075000001241,0.567749998987502
25.021799999955,0.70075000001241,0.567749998987502
25.021899999955,0.70075000001241,0.567749998987502
25.021999999955,0.70075000001241,0.567749998987502
25.022099999955,0.70075000001241,0.567749998987502
25.022199999955,0.70075000001241,0.567749998987502
25.022299999955,0.70075000001241,0.567749998987502
25.022399999955,0.70075000001241,0.567749998987502
25.022499999955,0.70075000001241,0.567749998987502
25.022599999955,0.70075000001241,0.567749998987502
25.022699999955,0.70075000001241,0.567749998987502
25.022799999955,0.70075000001241,0.567749998987502
25.022899999955,0.70075000001241,0.567749998987502
25.022999999955,0.70075000001241,0.567749998987502
25.023099999955,0.70075000001241,0.567749998987502
25.023199999955,0.70075000001241,0.567749998987502
25.023299999955,0.70075000001241,0.567749998987502
25.023399999955,0.70075000001241,0.567749998987502
25.023499999955,0.70075000001241,0.567749998987502
25.023599999955,0.70075000001241,0.567749998987502
25.023699999955,0.70075000001241,0.567749998987502
25.023799999955,0.70075000001241,0.567749998987502
25.023899999955,0.70075000001241,0.567749998987502
25.023999999955,0.70075000001241,0.567749998987502
25.024099999955,0.70075000001241,0.567749998987502
25.024199999955,0.70075000001241,0.567749998987502
25.024299999955,0.70075000001241,0.567749998987502
25.024399999955,0.70075000001241,0.567749998987502
25.024499999955,0.70075000001241,0.567749998987502
25.024599999955,0.70075000001241,0.567749998987502
25.024699999955,0.70075000001241,0.567749998987502
25.024799999955,0.70075000001241,0.567749998987502
25.024899999955,0.70075000001241,0.567749998987502
25.024999999955,0.70075000001241,0.567749998987502
25.025099999955,0.70075000001241,0.567749998987502
25.025199999955,0.70075000001241,0.567749998987502
25.025299999955,0.70075000001241,0.567749998987502
25.025399999955,0.70075000001241,0.567749998987502
25.025499999955,0.70075000001241,0.567749998987502
25.025599999955,0.70075000001241,0.567749998987502
25.025699999955,0.70075000001241,0.567749998987502
25.025799999955,0.70075000001241,0.567749998987502
25.025899999955,0.70075000001241,0.567749998987502
25.025999999955,0.70075000001241,0.567749998987502
25.026099999955,0.70075000001241,0.567749998987502
25.026199999955,0.70075000001241,0.567749998987502
25.026299999955,0.70075000001241,0.567749998987502
25.026399999955,0.70075000001241,0.567749998987502
25.026499999955,0.70075000001241,0.567749998987502
25.026599999955,0.70075000001241,0.567749998987502
25.026699999955,0.70075000001241,0.567749998987502
