"Physical Time: Physical Time (s)","Average bed height Monitor: Surface Average of Centroid[Y] (m)"
25.023299999955,0.610471812014611
25.023399999955,0.610515605206572
25.023499999955,0.610559323842357
25.023599999955,0.610602967828022
25.023699999955,0.610646538006538
25.023799999955,0.610690034897312
25.023899999955,0.610733458551445
25.023999999955,0.610776809654544
25.024099999955,0.61082008859027
25.024199999955,0.610863296736481
25.024299999955,0.610906436324749
25.024399999955,0.610949509360289
25.024499999955,0.610992516192391
25.024599999955,0.611035457361558
25.024699999955,0.611078332498735
25.024799999955,0.611123374441819
25.024899999955,0.611166413401264
25.024999999955,0.611209384587433
25.025099999955,0.611252288644928
25.025199999955,0.611295125816891
25.025299999955,0.611339491332687
25.025399999955,0.611382288726039
25.025499999955,0.611425019781724
25.025599999955,0.611468526319008
25.025699999955,0.61151139276706
25.025799999955,0.61155419387734
25.025899999955,0.611596929902662
25.025999999955,0.611641644958498
25.026099999955,0.611684434444856
25.026199999955,0.611727160791477
25.026299999955,0.611772329252116
25.026399999955,0.611814857120819
25.026499999955,0.611857319415412
25.026599999955,0.611899715980232
25.026699999955,0.611942047573513
25.026799999955,0.611984314585924
25.026899999955,0.612026517165036
25.026999999955,0.612068656218688
25.027099999955,0.612110732220733
25.027199999955,0.612157637677955
25.027299999955,0.612198922847988
25.027399999955,0.61224015550741
25.027499999955,0.612282636811794
25.027599999955,0.612323805336133
25.027699999955,0.612364915691217
25.027799999955,0.612407183783158
25.027899999955,0.612449351995281
25.027999999955,0.612491466571785
25.028099999955,0.612533528542004
25.028199999955,0.612575539182042
25.028299999955,0.612617499903859
25.028399999955,0.612659411882558
25.028499999955,0.612701275841626
25.028599999955,0.612743095146161
25.028699999955,0.612784877330251
25.028799999955,0.612826624410267
25.028899999955,0.612868336238396
25.028999999955,0.612910012295371
25.029099999955,0.612951652398652
25.029199999955,0.612993256031685
25.029299999955,0.61303482341534
25.029399999955,0.613078863064515
25.029499999955,0.613120655212458
25.029599999955,0.613162601440802
25.029699999955,0.613204692693361
25.029799999955,0.613246918682353
25.029899999955,0.613290117548992
25.029999999955,0.61333267663191
25.030099999955,0.613375337677807
25.030199999955,0.613418091672258
25.030299999955,0.613460930983648
25.030399999955,0.613503848242979
25.030499999955,0.613547380500386
25.030599999955,0.613590479333887
25.030699999955,0.613633639601161
25.030799999955,0.613685456386177
25.030899999955,0.613728939294237
25.030999999955,0.613772469192853
25.031099999955,0.613815572648502
25.031199999955,0.61385917839315
25.031299999955,0.613904785227936
25.031399999955,0.613948695099803
25.031499999955,0.613992627151277
25.031599999955,0.614036578763604
25.031699999955,0.614080547134404
25.031799999955,0.614124530055959
25.031899999955,0.614168524974163
25.031999999955,0.614212530223885
25.032099999955,0.614256543569374
25.032199999955,0.614300125260219
25.032299999955,0.614344400672614
25.032399999955,0.614388683102827
25.032499999955,0.614432971896397
25.032599999955,0.614477266098416
25.032699999955,0.614521565194561
25.032799999955,0.614565868645896
25.032899999955,0.614610175521267
25.032999999955,0.614654485512951
25.033099999955,0.614698797364436
25.033199999955,0.614743110814721
25.033299999955,0.614787425288415
25.033399999955,0.614831739814267
25.033499999955,0.61487605357138
25.033599999955,0.614920365724186
25.033699999955,0.614964676935301
25.033799999955,0.615008986628807
25.033899999955,0.615053295575129
25.033999999955,0.615097603154228
25.034099999955,0.615141909138084
25.034199999955,0.615186213266413
25.034299999955,0.615236417598518
25.034399999955,0.615280881340483
25.034499999955,0.61532699783271
25.034599999955,0.61537199098102
25.034699999955,0.615416983634843
25.034799999955,0.61546197745284
25.034899999955,0.615506973540272
25.034999999955,0.615551972473677
25.035099999955,0.615597378494543
25.035199999955,0.615642332732681
25.035299999955,0.615688479690059
25.035399999955,0.615734782883482
25.035499999955,0.615782869509483
25.035599999955,0.61583092204845
25.035699999955,0.615878509271564
25.035799999955,0.615926229312732
25.035899999955,0.615974076290088
25.035999999955,0.61602204244133
25.036099999955,0.616070120664835
25.036199999955,0.616118304718924
25.036299999955,0.616170370902937
25.036399999955,0.616218944777162
25.036499999955,0.616267610446342
25.036599999955,0.616315875221566
25.036699999955,0.616366424970915
25.036799999955,0.6164151977163
25.036899999955,0.616463978126679
25.036999999955,0.616514085937151
25.037099999955,0.616563443797772
25.037199999955,0.616612769121369
25.037299999955,0.616662072683189
25.037399999955,0.616711354699709
25.037499999955,0.616760616081337
25.037599999955,0.616810483326253
25.037699999955,0.616859749891234
25.037799999955,0.61690899778615
25.037899999955,0.616958226848292
25.037999999955,0.617007437439836
25.038099999955,0.617059290687122
25.038199999955,0.617109076933917
25.038299999955,0.617158848163359
25.038399999955,0.617212587842472
25.038499999955,0.617262195455867
25.038599999955,0.617311784776118
25.038699999955,0.617361357274425
25.038799999955,0.617410914599479
25.038899999955,0.617460457660758
25.038999999955,0.617509987397185
25.039099999955,0.617559504075593
25.039199999955,0.617609008369456
25.039299999955,0.617658500156721
25.039399999955,0.617707979980733
25.039499999955,0.617757447531758
25.039599999955,0.617807582519893
25.039699999955,0.617857239295579
25.039799999955,0.617906797867043
25.039899999955,0.617956364723938
25.039999999955,0.61800589732764
25.040099999955,0.618055392122393
25.040199999955,0.61810464039974
25.040299999955,0.618153615183609
25.040399999955,0.618202504301577
25.040499999955,0.618251310461124
25.040599999955,0.618300036540554
25.040699999955,0.618348683472946
25.040799999955,0.618398048556095
25.040899999955,0.618446565746581
25.040999999955,0.618495009696285
25.041099999955,0.618543381305279
25.041199999955,0.618591681792632
25.041299999955,0.618639911852281
25.041399999955,0.618688074335563
25.041499999955,0.618736171441008
25.041599999955,0.618785560767739
25.041699999955,0.618833948989299
25.041799999955,0.618882273493329
25.041899999955,0.618930535307876
25.041999999955,0.618978923743635
25.042099999955,0.6190270668518
25.042199999955,0.619075155018435
25.042299999955,0.619123186840527
25.042399999955,0.619171165536414
25.042499999955,0.619219370223168
25.042599999955,0.619267287838835
25.042699999955,0.619316273302356
25.042799999955,0.619362725063981
25.042899999955,0.619407704888169
25.042999999955,0.619452363150273
25.043099999955,0.619497187129508
25.043199999955,0.619541639485087
25.043299999955,0.619585987949247
25.043399999955,0.619630178308822
25.043499999955,0.619674218703152
25.043599999955,0.619718117340739
25.043699999955,0.619761880929843
25.043799999955,0.619805516036792
25.043899999955,0.619849029294164
25.043999999955,0.619892430198918
25.044099999955,0.619935726349902
25.044199999955,0.620007856996462
25.044299999955,0.620059949507608
25.044399999955,0.620112360131843
25.044499999955,0.620166251462889
25.044599999955,0.620217873240232
25.044699999955,0.620269061285017
25.044799999955,0.620319830831983
25.044899999955,0.620370195290028
25.044999999955,0.620421249504619
25.045099999955,0.620470942449654
25.045199999955,0.620520269785217
25.045299999955,0.620569242771417
25.045399999955,0.620617872385697
25.045499999955,0.62066728930302
25.045599999955,0.620715000017099
25.045699999955,0.620763071595401
25.045799999955,0.620810853321299
25.045899999955,0.620858354091758
25.045999999955,0.620905581297886
25.046099999955,0.620955971637925
25.046199999955,0.621006224899089
25.046299999955,0.621056094699403
25.046399999955,0.621105596168122
25.046499999955,0.621155058418331
25.046599999955,0.621204042568794
25.046699999955,0.621253013839287
25.046799999955,0.621301378909233
25.046899999955,0.621349445628315
25.046999999955,0.621397224746236
25.047099999955,0.621444725577288
25.047199999955,0.621491957483854
25.047299999955,0.62153602755535
25.047399999955,0.621582877425063
25.047499999955,0.62162948798488
25.047599999955,0.621675866588894
25.047699999955,0.621722019398416
25.047799999955,0.621767952707533
25.047899999955,0.621813672904297
25.047999999955,0.621859186510035
25.048099999955,0.62190449934924
25.048199999955,0.621949616264689
25.048299999955,0.62199343845806
25.048399999955,0.622037355153142
25.048499999955,0.622081968231885
25.048599999955,0.622125721168424
25.048699999955,0.622169372285822
25.048799999955,0.62221292343056
25.048899999955,0.622256377070114
25.048999999955,0.622299734802922
25.049099999955,0.622342998277715
25.049199999955,0.62238617045954
25.049299999955,0.622429253922402
25.049399999955,0.622472250644112
25.049499999955,0.622515352330593
25.049599999955,0.622559070062407
25.049699999955,0.622603868178355
25.049799999955,0.622647105267097
25.049899999955,0.622693727348664
25.049999999955,0.622737081247604
25.050099999955,0.622780119900011
25.050199999955,0.622822374758028
25.050299999955,0.622864576570879
25.050399999955,0.622906772131288
25.050499999955,0.622948961781623
25.050599999955,0.622991145935488
25.050699999955,0.623033324675735
25.050799999955,0.623075811121103
25.050899999955,0.623118097479033
25.050999999955,0.623160378272343
25.051099999955,0.623202654934619
25.051199999955,0.623244928481022
25.051299999955,0.62328719982026
25.051399999955,0.623329470279028
25.051499999955,0.623371740453709
25.051599999955,0.623414011327342
25.051699999955,0.623456283829105
25.051799999955,0.623498559372486
25.051899999955,0.623540837977903
25.051999999955,0.623583119180792
25.052099999955,0.623625403367332
25.052199999955,0.623667689887053
25.052299999955,0.623709978312169
25.052399999955,0.623752268729637
25.052499999955,0.623794560630855
25.052599999955,0.623836854210666
25.052699999955,0.623879149877093
25.052799999955,0.623921447178746
25.052899999955,0.623963746908509
25.052999999955,0.624006048688119
25.053099999955,0.624048667894677
25.053199999955,0.624092163242636
25.053299999955,0.624135576388538
25.053399999955,0.624182118462647
25.053499999955,0.624228386242311
25.053599999955,0.624272038568647
25.053699999955,0.624315660774535
25.053799999955,0.624360385169994
25.053899999955,0.624404259608574
25.053999999955,0.624448096862943
25.054099999955,0.624492827846781
25.054199999955,0.624539271161783
25.054299999955,0.624587138303618
25.054399999955,0.624636205578677
25.054499999955,0.624686294611894
25.054599999955,0.624737261970455
25.054699999955,0.624788989452302
25.054799999955,0.624841380346659
25.054899999955,0.624894354654801
25.054999999955,0.624947641672711
25.055099999955,0.625000529360801
25.055199999955,0.62505333963712
25.055299999955,0.62510606954232
25.055399999955,0.62516121812859
25.055499999955,0.62521394587982
25.055599999955,0.625266599927666
25.055699999955,0.62531918158428
25.055799999955,0.625371691866145
25.055899999955,0.625424131870328
25.055999999955,0.625477341774207
25.056099999955,0.625529077856163
25.056199999955,0.62557773351414
25.056299999955,0.625627148702998
25.056399999955,0.625676055704832
25.056499999955,0.625724454858522
25.056599999955,0.625772774033065
25.056699999955,0.625821015285107
25.056799999955,0.62586957953917
25.056899999955,0.625917667295141
25.056999999955,0.625965681584583
25.057099999955,0.626013623976812
25.057199999955,0.626061497176968
25.057299999955,0.626109299887177
25.057399999955,0.626157033482386
25.057499999955,0.626206275478216
25.057599999955,0.626255892717021
25.057699999955,0.626304307962533
25.057799999955,0.626352655365084
25.057899999955,0.62640095041742
25.057999999955,0.626449165164387
25.058099999955,0.626497314431018
25.058199999955,0.626545399030827
25.058299999955,0.626593419745433
25.058399999955,0.626641377325377
25.058499999955,0.626689272480824
25.058599999955,0.626737105874377
25.0586999999549,0.626784878173187
25.0587999999549,0.626832590066847
25.0588999999549,0.626880242216507
25.0589999999549,0.626928471821792
25.0590999999549,0.626975885072429
25.0591999999549,0.626914303236264
25.0592999999549,0.626961013826918
25.0593999999549,0.627006889927238
25.0594999999549,0.627052460638947
25.0595999999549,0.627097635458181
25.0596999999549,0.627142505027924
25.0597999999549,0.627186990765742
25.0598999999549,0.627231432604973
25.0599999999549,0.627275831124679
25.0600999999549,0.627320186877885
25.0601999999549,0.627365957239683
25.0602999999549,0.627412023890932
25.0603999999549,0.627456510156638
25.0604999999549,0.627500953499344
25.0605999999549,0.627545354362252
25.0606999999549,0.627589713332829
25.0607999999549,0.62763403102703
25.0608999999549,0.627678308058698
25.0609999999549,0.627722758806236
25.0610999999549,0.627767091273825
25.0611999999549,0.627811376797727
25.0612999999549,0.627855616302589
25.0613999999549,0.627899763681092
25.0614999999549,0.627944228991044
25.0615999999549,0.627988663087455
25.0616999999549,0.628044749396967
25.0617999999549,0.628105946442471
25.0618999999549,0.628167720124144
25.0619999999549,0.62823009136698
25.0620999999549,0.628293074139244
25.0621999999549,0.628350027727369
25.0622999999549,0.628394256913539
25.0623999999549,0.628439115864041
25.0624999999549,0.62848505567973
25.0625999999549,0.628530965733883
25.0626999999549,0.628576843969539
25.0627999999549,0.628622689594394
25.0628999999549,0.628668502142153
25.0629999999549,0.628715454869961
25.0630999999549,0.628856126747941
25.0631999999549,0.628904437228433
25.0632999999549,0.628952473962053
25.0633999999549,0.629000265624851
25.0634999999549,0.629047816160016
25.0635999999549,0.629095129286115
25.0636999999549,0.629142208972809
25.0637999999549,0.629189059288715
25.0638999999549,0.629235825792889
25.0639999999549,0.629283341527796
25.0640999999549,0.62933169004477
25.0641999999549,0.629380662259432
25.0642999999549,0.629434390680186
25.0643999999549,0.629483215235188
25.0644999999549,0.629531931880792
25.0645999999549,0.629580463393195
25.0646999999549,0.629629380183713
25.0647999999549,0.629678198821036
25.0648999999549,0.629726920971905
25.0649999999549,0.629776678020669
25.0650999999549,0.629824855271266
25.0651999999549,0.629873335460525
25.0652999999549,0.629921818104248
25.0653999999549,0.629970304171127
25.0654999999549,0.630018794609163
25.0655999999549,0.630067290328487
25.0656999999549,0.630115787669829
25.0657999999549,0.630164290223711
25.0658999999549,0.630212800027361
25.0659999999549,0.630261318382503
25.0660999999549,0.630309846340004
25.0661999999549,0.63035838478182
25.0662999999549,0.630406934518052
25.0663999999549,0.630455487646267
25.0664999999549,0.630503882546269
25.0665999999549,0.630552291970938
25.0666999999549,0.630600717153363
25.0667999999549,0.6306491594781
25.0668999999549,0.630697620514945
25.0669999999549,0.630746101668794
25.0670999999549,0.630794603794466
25.0671999999549,0.630843127412331
25.0672999999549,0.63089167132756
25.0673999999549,0.630940236234576
25.0674999999549,0.630988822673696
25.0675999999549,0.631037431003311
25.0676999999549,0.631086631862828
25.0677999999549,0.631135368969445
25.0678999999549,0.631184127073261
25.0679999999549,0.631232906545918
25.0680999999549,0.631281707790812
25.0681999999549,0.631330842130922
25.0682999999549,0.63137968492345
25.0683999999549,0.631428558061146
25.0684999999549,0.631477461939744
25.0685999999549,0.631526397021156
25.0686999999549,0.631575363767049
25.0687999999549,0.631624362578134
25.0688999999549,0.631673393906708
25.0689999999549,0.631722458157996
25.0690999999549,0.631805530490598
25.0691999999549,0.632020459909703
25.0692999999549,0.632073990278248
25.0693999999549,0.632127406052939
25.0694999999549,0.632180706708246
25.0695999999549,0.632234996935014
25.0696999999549,0.63228809278961
25.0697999999549,0.632341074056848
25.0698999999549,0.632393763909056
25.0699999999549,0.632447563896841
25.0700999999549,0.63250003224584
25.0701999999549,0.632552499555094
25.0702999999549,0.632604890924356
25.0703999999549,0.632657173781689
25.0704999999549,0.632709349275564
25.0705999999549,0.632708965991862
25.0706999999549,0.632761134324708
25.0707999999549,0.632813192065022
25.0708999999549,0.632865141218766
25.0709999999549,0.632918866805613
25.0710999999549,0.63297059872669
25.0711999999549,0.633022223889726
25.0712999999549,0.633073743390056
25.0713999999549,0.633125158258262
25.0714999999549,0.633176469396169
25.0715999999549,0.633227677580446
25.0716999999549,0.633278783580475
25.0717999999549,0.633329788141759
25.0718999999549,0.633380389366823
25.0719999999549,0.633430962524895
25.0720999999549,0.633481437960753
25.0721999999549,0.633531816439459
25.0722999999549,0.6335820986939
25.0723999999549,0.633634439484456
25.0724999999549,0.633687029092466
25.0725999999549,0.63373945292907
25.0726999999549,0.633792154122511
25.0727999999549,0.633843538967991
25.0728999999549,0.633894787070743
25.0729999999549,0.633945901869692
25.0730999999549,0.63399704105658
25.0731999999549,0.634048350475748
25.0732999999549,0.634099516504987
25.0733999999549,0.63415053511628
25.0734999999549,0.634201408862621
25.0735999999549,0.63425311543353
25.0736999999549,0.634303797148817
25.0737999999549,0.634354339049181
25.0738999999549,0.634404742902919
25.0739999999549,0.634455010190851
25.0740999999549,0.634505142202031
25.0741999999549,0.634558024692211
25.0742999999549,0.634608004539423
25.0743999999549,0.634658338140565
25.0744999999549,0.63470824503194
25.0745999999549,0.634758031420457
25.0746999999549,0.634807698464389
25.0747999999549,0.634857248020899
25.0748999999549,0.634906682286091
25.0749999999549,0.634956236611224
25.0750999999549,0.63500714100665
25.0751999999549,0.635056316177491
25.0752999999549,0.635105374524939
25.0753999999549,0.635154316748411
25.0754999999549,0.635203143578492
25.0755999999549,0.635251855683784
25.0756999999549,0.635300342260933
25.0757999999549,0.635348912605584
25.0758999999549,0.635397843150118
25.0759999999549,0.635446218345368
25.0760999999549,0.635496348839437
25.0761999999549,0.635544712400393
25.0762999999549,0.635593928882625
25.0763999999549,0.635643075469612
25.0764999999549,0.635693052132993
25.0765999999549,0.6357409572844
25.0766999999549,0.635788813536989
25.0767999999549,0.635836624077278
25.0768999999549,0.635884391617221
25.0769999999549,0.635931855219267
25.0770999999549,0.635870497383907
25.0771999999549,0.635917611683772
25.0772999999549,0.635964729387567
25.0773999999549,0.636011851321958
25.0774999999549,0.636060233675283
25.0775999999549,0.636108417478765
25.0776999999549,0.636156530964006
25.0777999999549,0.636204574344865
25.0778999999549,0.636252682053612
25.0779999999549,0.63630072381259
25.0780999999549,0.636353411080728
25.0781999999549,0.636401321062369
25.0782999999549,0.636449190810208
25.0783999999549,0.636496966654326
25.0784999999549,0.636544650599945
25.0785999999549,0.63659224395344
25.0786999999549,0.636639747613044
25.0787999999549,0.636687162621792
25.0788999999549,0.636734489614629
25.0789999999549,0.636781725867413
25.0790999999549,0.636828873525454
25.0791999999549,0.636875933588905
25.0792999999549,0.636922906073695
25.0793999999549,0.636970365091529
25.0794999999549,0.637017085015335
25.0795999999549,0.637063973396704
25.0796999999549,0.637110768386941
25.0797999999549,0.637157470680761
25.0798999999549,0.63720407554789
25.0799999999549,0.63725067922255
25.0800999999549,0.637297266178487
25.0801999999549,0.6373437599107
25.0802999999549,0.637392549303221
25.0803999999549,0.637438907032894
25.0804999999549,0.637485165978152
25.0805999999549,0.637531318333086
25.0806999999549,0.63757736573215
25.0807999999549,0.637626057661345
25.0808999999549,0.637671936181402
25.0809999999549,0.637717711920301
25.0810999999549,0.637763388492483
25.0811999999549,0.63780896650226
25.0812999999549,0.637854730977778
25.0813999999549,0.637901582742659
25.0814999999549,0.637948437233215
25.0815999999549,0.637995292420439
25.0816999999549,0.638042147110033
25.0817999999549,0.638089000749578
25.0818999999549,0.638135853019757
25.0819999999549,0.638182703713694
25.0820999999549,0.638229549167782
25.0821999999549,0.638276391765091
25.0822999999549,0.638323232340856
25.0823999999549,0.638370661785978
25.0824999999549,0.638417570861965
25.0825999999549,0.638464475934918
25.0826999999549,0.638511864467998
25.0827999999549,0.638558605858436
25.0828999999549,0.638605327990686
25.0829999999549,0.63865203157156
25.0830999999549,0.638698716822884
25.0831999999549,0.638745383999092
25.0832999999549,0.638792033323424
25.0833999999549,0.638838664987093
25.0834999999549,0.63888527913902
25.0835999999549,0.638931875737314
25.0836999999549,0.638978879508431
25.0837999999549,0.639026458816932
25.0838999999549,0.639073393008388
25.0839999999549,0.639120312577031
25.0840999999549,0.639167217620017
25.0841999999549,0.639214108434228
25.0842999999549,0.639260985563025
25.0843999999549,0.639307849246906
25.0844999999549,0.639354699629076
25.0845999999549,0.639401533013488
25.0846999999549,0.639448350573222
25.0847999999549,0.639495153002264
25.0848999999549,0.639541940648649
25.0849999999549,0.639589419549304
25.0850999999549,0.639636368038376
25.0851999999549,0.639683302481514
25.0852999999549,0.639730223082795
25.0853999999549,0.639776797472885
25.0854999999549,0.639822214471671
25.0855999999549,0.639867613216368
25.0856999999549,0.639912995804347
25.0857999999549,0.63995918696714
25.0858999999549,0.640004712920937
25.0859999999549,0.640050224438757
25.0860999999549,0.640095721327081
25.0861999999549,0.640141203321823
25.0862999999549,0.64018667002504
25.0863999999549,0.640232120977082
25.0864999999549,0.640277555885296
25.0865999999549,0.640322974618966
25.0866999999549,0.640368377141523
25.0867999999549,0.640413763473535
25.0868999999549,0.640459002277335
25.0869999999549,0.640504577143503
25.0870999999549,0.640552681390671
25.0871999999549,0.640597547481577
25.0872999999549,0.640642392289208
25.0873999999549,0.640687216026555
25.0874999999549,0.640732018711598
25.0875999999549,0.640776800390998
25.0876999999549,0.640821561148072
25.0877999999549,0.640866301081179
25.0878999999549,0.640911020277854
25.0879999999549,0.640955909360785
25.0880999999549,0.641001059182127
25.0881999999549,0.641046236185314
25.0882999999549,0.641091452248504
25.0883999999549,0.641136577571909
25.0884999999549,0.641181420564721
25.0885999999549,0.641226280505011
25.0886999999549,0.641271157691326
25.0887999999549,0.641316052236183
25.0888999999549,0.6413616591501
25.0889999999549,0.641406683800144
25.0890999999549,0.641451721868707
25.0891999999549,0.641496773245782
25.0892999999549,0.641541837807053
25.0893999999549,0.641586915361075
25.0894999999549,0.641634668100365
25.0895999999549,0.641679732628705
