"Time","Pressure drop Monitor: Pressure drop Monitor"
0.3859444444444276,-4935.614976054666
0.38912142857141135,-4952.263282938141
0.392246428571411,-4969.768116809134
0.39536785714283923,-4988.259899013378
0.398462068965499,-5007.7622384512615
0.40148620689653314,-5027.6632630320655
0.40450344827584317,-5047.363026483096
0.40751724137929113,-5067.7272440451015
0.4105344827586011,-5089.98418159414
0.41355172413791114,-5114.2287114794735
0.41652999999997975,-5140.373724298907
0.41959285714283656,-5169.52498607873
0.42269642857140766,-5201.316537012036
0.4258214285714073,-5235.645976808814
0.42894285714283553,-5272.062496570934
0.4320678571428352,-5310.272819912281
0.4351344827585984,-5349.5933526386625
0.4381517241379084,-5389.988185829754
0.44101935483868676,-5424.753106714508
0.4437933333333101,-5457.919620624193
0.44670999999997646,-5491.090989888285
0.44962333333330945,-5524.571921821557
0.4525399999999758,-5560.198715749308
0.45544666666664213,-5596.8692397697505
0.45828709677416873,-5635.727442734331
0.4611066666666415,-5678.346780331419
0.4637969696969443,-5723.134103595776
0.46653124999997425,-5768.580188766802
0.46926249999997394,-5813.177870496323
0.4720645161290059,-5856.889521433882
0.4749033333333067,-5900.104179960973
0.4776939393939124,-5943.281571912821
0.4804281249999727,-5986.482996091536
0.4831903225806176,-6028.965863031487
0.48600967741932694,-6072.838139611
0.48888333333330514,-6122.675940448231
0.49180344827583355,-6178.164386693712
0.4948172413792815,-6240.45670029388
0.4978344827585915,-6307.764222176829
0.5008482758620395,-6379.436513266415
0.5038655172413494,-6456.348110802456
0.5068124999999698,-6540.490890749141
0.5092463414633842,-6710.148170705659
0.5112138888888582,-7039.600009716351
0.5143074074073765,-7068.2680849827975
0.5175481481481168,-7028.3900632018585
0.5207851851851535,-6990.61827608073
0.5240259259258938,-6945.673069806737
0.5270799999999676,-6860.714596152916
0.5305222222221895,-6792.292947132015
0.5337999999999669,-6724.354112671493
0.5370653846153511,-6659.327271459012
0.5404615384615046,-6604.954829191627
0.5438230769230427,-6561.090598920411
0.5471769230768885,-6532.124506603203
0.5503925925925576,-6514.799222429291
0.5535892857142504,-6508.182744682339
0.5567857142856786,-6500.135809461856
0.5599107142856783,-6496.697902292289
0.5630321428571065,-6497.154054626075
0.5661275862068599,-6501.868996891744
0.5691392857142487,-6517.968035969552
0.5722535714285341,-6535.985678160796
0.5753785714285337,-6555.740692650404
0.5784999999999619,-6582.238652004937
0.5816249999999616,-6613.805872683063
0.5847464285713898,-6654.977430186962
0.5878655172413402,-6709.584686912698
0.5908999999999606,-6772.43524801928
0.5937874999999603,-6846.834677164675
0.5963236842104863,-6964.890063858977
0.5990884615384212,-7022.255542669658
0.6024538461538055,-6966.42864629365
0.6057999999999589,-6895.092795306949
0.6090407407406994,-6817.275939546399
0.612277777777736,-6740.36701169312
0.6155222222221801,-6668.08080005009
0.6187629629629204,-6603.047226089924
0.6219999999999571,-6546.751944339881
0.6251607142856711,-6498.960268754847
0.6282821428570993,-6459.920455527201
0.6313620689654733,-6428.608706416102
0.6343758620689213,-6406.652234881917
0.6373433333332887,-6398.931925015519
0.6402566666666218,-6405.666951713445
0.6430999999999548,-6424.835707274487
0.64597096774189,-6450.999586555335
0.6487903225805993,-6484.438255546496
0.6515843749999539,-6524.506445705789
0.6543322580644697,-6569.422796332703
0.6571193548386629,-6626.362504393229
0.6598676470587765,-6703.127007747841
0.6623742857142384,-6794.645862451926
0.6649235294117172,-6896.532123224849
0.6674970588234815,-7001.85069250973
0.6700588235293636,-7109.96492661496
0.6725514285713802,-7220.365969539142
0.6750236842104776,-7343.872055186693
0.6775972222221732,-7441.40684186084
0.680222222222173,-7512.971253586398
0.6834592592592096,-7490.30009063007
0.68669999999995,-7441.606592874492
0.6899370370369867,-7375.498413774132
0.693177777777727,-7307.109977923227
0.6964185185184675,-7243.640062665921
0.6996555555555042,-7187.787255379498
0.7028222222221705,-7139.479608444874
0.7059535714285193,-7095.463256938093
0.709075862068913,-7053.44168196535
0.7120793103447748,-7025.005592780515
0.7151107142856612,-7022.877691555301
0.718175862068912,-7051.394520637767
0.7211612903225268,-7113.0957540088275
0.723924999999946,-7194.798145556741
0.7266645161289779,-7281.3236456559725
0.7294870967741388,-7371.524878895516
0.7318651162790148,-7494.204521160815
0.7338410256409704,-7646.398915352198
0.7358893617020723,-7778.077666379302
0.7383518518517962,-7875.547622841762
0.7415925925925365,-7838.674438890936
0.7447607142856579,-7759.468387995257
0.7477533333332766,-7670.214501324957
0.750559374999943,-7576.278024738951
0.7532575757575184,-7482.476347714624
0.7559030303029727,-7392.297078599059
0.7585636363635785,-7305.13688474587
0.76128181818176,-7223.528172232014
0.7640741935483286,-7145.835940146109
0.7669551724137342,-7077.996305058586
0.7700166666666075,-7023.520010023077
0.7729233333332739,-6989.4734685109
0.775793548387037,-6972.5936613399235
0.7786806451612303,-6976.199663652469
0.7814718749999395,-7010.233745678039
0.784293548387036,-7062.0441998302895
0.7870806451612293,-7137.5023574551415
0.7893978723403643,-7285.530580590819
0.7913957446807895,-7458.08365252953
0.7933744680850446,-7650.672312665356
0.794969090909029,-8048.643492762334
0.7970312499999379,-8280.180261354111
0.8002379310344203,-8281.956179101477
0.8025829268292055,-8120.833161048658
0.8047564102563473,-7933.822690689381
0.8070499999999368,-7779.7594068448025
0.8093499999999365,-7628.510655221335
0.8116526315788837,-7478.227610506684
0.8139891891891252,-7336.756596059671
0.8163888888888247,-7207.442304722332
0.8188399999999355,-7096.704852771788
0.8214333333332685,-7000.480908582603
0.8241645161289671,-6914.1674196505055
0.8270896551723483,-6833.994068049346
0.8301107142856485,-6758.4154825022115
0.8332321428570767,-6689.299466537031
0.8363571428570764,-6627.090127622389
0.8393433333332665,-6578.4133389074195
0.8422931034482087,-6543.820201236065
0.8452699999999326,-6529.683496996428
0.8481866666665989,-6542.135744844158
0.8510548387096093,-6573.067427156234
0.8538249999999317,-6621.275852663857
0.8565303030302344,-6687.272751144868
0.8591787878787189,-6754.894129188947
0.8616174999999308,-6848.771401429538
0.8635023255813259,-7010.169681196478
0.8656249999999304,-7138.100896794915
0.8676952380951681,-7295.604076666005
0.8695749999999298,-7505.06656654353
0.8720894736841401,-7438.226352657438
0.8743999999999293,-7306.367600001482
0.8768392857142148,-7201.909304150211
0.8792769230768519,-7099.341866829102
0.8815236842104549,-6975.40104973338
0.8839594594593877,-6866.328208625262
0.8865363636362916,-6759.696939491359
0.8892437499999277,-6663.814809919654
0.892076666666594,-6577.160835525031
0.8950714285713557,-6499.690581649857
0.8981964285713553,-6433.2871086036985
0.9013142857142121,-6377.78371240563
0.9043433333332593,-6336.866638587538
0.907265517241305,-6310.693867039347
0.9102241379309599,-6295.141790698563
0.9130562499999251,-6291.306561257106
0.9158281249999248,-6300.245938678471
0.9185874999999245,-6323.870592900906
0.9212939393938636,-6358.050661708384
0.9239454545453785,-6401.72405542854
0.9264857142856379,-6452.674652426661
0.9289617647058057,-6514.243824524652
0.9315235294116878,-6585.4563072101
0.9340323529410992,-6668.825956850379
0.9366787878787104,-6749.573708545712
0.9391714285713508,-6844.244290152654
0.9414194444443664,-6961.311920857642
0.9439567567566785,-7050.4051425157995
0.9468099999999213,-7098.160546271543
0.9497666666665877,-7092.672803194518
0.9526965517240586,-7070.163860679792
0.9554794117646263,-7072.206951713873
0.9583896551723339,-7085.804192487701
0.9613699999999198,-7059.588462960182
0.9641781249999195,-7071.824755259123
0.9670433333332524,-7078.299909536403
0.9700033333332522,-7048.920535290215
0.972887096774112,-7038.810420204438
0.9757096774192731,-7026.670645986271
0.9785290322579824,-7018.663373863652
0.9813124999999175,-7025.803581705092
0.9840624999999172,-7052.015672381969
0.9867666666665836,-7083.801423158952
0.9893529411763873,-7134.228324896056
0.9918852941175634,-7196.444714781723
0.9945117647057985,-7266.237175999198
0.996986111111027,-7354.029430977574
0.9994891891891048,-7451.577436455446
1.001934146341379,-7573.188226667703
1.003997560975525,-7752.908224713754
1.006555882352856,-7869.190572688822
1.0093379310343973,-7922.568271133947
1.0122633333332476,-7914.005840867321
1.0151833333332472,-7893.530576090235
1.0180687499999137,-7878.646718602615
1.0209064516128166,-7872.103880407627
1.023718749999913,-7845.270532434357
1.0264718749999127,-7824.4024053644725
1.0292064516128157,-7822.462249156773
1.031999999999912,-7830.2194255343675
1.0346687499999119,-7919.41375725113
1.0374580645160405,-7936.999433655937
1.0403419354837822,-7905.409762163634
1.043103124999911,-7888.826787951787
1.0459766666665773,-7853.917945939102
1.0487580645160393,-7859.104080568439
1.0516466666665767,-7831.343858010725
1.054563333333243,-7792.135275402572
1.0574733333332427,-7742.476074303962
1.0604193548386187,-7685.229284613626
1.0633303030302117,-7615.7673687582055
1.06628620689646,-7523.911738553742
1.0692571428570508,-7440.036955790291
1.0721406249999077,-7347.669659853354
1.0749187499999073,-7255.984655301618
1.0777366666665738,-7166.134388203117
1.0806566666665733,-7080.588588514222
1.0835806451611967,-7017.3526309790495
1.0865133333332395,-6965.2684295793515
1.0894433333332392,-6916.962027051452
1.092356666666572,-6865.198026447428
1.0952733333332385,-6815.244186364045
1.0981966666665715,-6768.691632143617
1.10117586206887,-6717.16048520656
1.1041033333332375,-6671.795494177782
1.1070793103447314,-6626.253815214901
1.1099933333332368,-6585.9702526258
1.1129099999999033,-6550.067398496612
1.1158333333332362,-6517.921436460721
1.1187466666665693,-6493.162340037858
1.1216633333332355,-6472.244757960262
1.124579999999902,-6448.831177635522
1.1274966666665682,-6430.003236571648
1.1304099999999013,-6413.851728960446
1.1333266666665676,-6399.818001455228
1.136243333333234,-6389.397227617082
1.139156666666567,-6384.911873606478
1.1421241379309344,-6370.844520986895
1.1451310344826582,-6342.378776417263
1.14813448275852,-6316.826769470878
1.1511892857141848,-6285.176042802773
1.1542499999998985,-6249.868472331345
1.157357142857041,-6219.817168753454
1.1604821428570409,-6182.733327255674
1.1636071428570405,-6159.5556316260645
1.1667249999998972,-6139.91058771335
1.1698035714284682,-6113.277613469033
1.1727777777776744,-6053.90773374169
1.1757740740739704,-5982.1780600088005
1.178817857142753,-5912.112611290521
1.1818966666665622,-5842.568641873223
1.1849178571427523,-5765.973715400642
1.1880703703702653,-5696.916081008051
1.1913111111110057,-5632.1092118133565
1.1944857142856085,-5575.32464349315
1.197610714285608,-5527.879551911986
1.2007321428570363,-5486.501666111377
1.203857142857036,-5452.762338887537
1.2069785714284642,-5429.2243620866875
1.2101035714284638,-5414.963186719605
1.213224999999892,-5411.565589617328
1.216349999999892,-5420.180707965484
1.2193999999998915,-5436.87527262033
1.2224241379309255,-5462.150697661833
1.2254413793102357,-5495.065763122246
1.2283999999998905,-5535.749903215502
1.2313633333332235,-5573.108360997089
1.2343482758619588,-5613.665215334585
1.2373655172412688,-5654.807234255164
1.240382758620579,-5695.346090231817
1.2434999999998888,-5727.164780358983
1.2465896551723024,-5761.082518348014
1.249682142857031,-5797.00096470616
1.2527749999998878,-5830.555378858561
1.255871428571316,-5870.370669102737
1.2589499999998872,-5912.220722185611
1.262003571428458,-5942.670855135908
1.265064285714172,-5969.7456293009955
1.2681357142856005,-5990.015016823499
1.2712642857141714,-5996.158828349458
1.2743571428570282,-6009.596043709583
1.2774344827585058,-6017.091104227041
1.2804758620688503,-6029.218765105518
1.2835034482757464,-6043.171630607429
1.286519999999884,-6056.526891748068
1.2895275862067803,-6071.354573897935
1.2924766666665501,-6084.015835064203
1.2953833333332163,-6096.886774712504
1.2982999999998828,-6113.790811811651
1.3012333333332158,-6130.161427845877
1.3041499999998822,-6147.257543890819
1.3070827586205715,-6162.204165694029
1.310013333333215,-6185.092189563813
1.3129299999998811,-6204.179222187702
1.3158548387095583,-6224.938136735771
1.3187612903224613,-6251.057876566482
1.321661290322461,-6275.730890800232
1.3245633333332132,-6308.532137984726
1.327470967741815,-6333.023501300483
1.3303733333332126,-6346.728402654344
1.3333233333332122,-6368.621268784818
1.3362448275860854,-6395.865879841352
1.3392413793102231,-6413.565864748995
1.3422344827584987,-6425.198577566578
1.3451862068964293,-6434.03453769026
1.3481433333332107,-6439.876721083209
1.3510566666665436,-6441.398667238867
1.35397333333321,-6442.030488153911
1.356886666666543,-6441.711534718474
1.3597709677418115,-6443.486349743411
1.362590322580521,-6447.432057123511
1.3654129032256819,-6457.9897276281645
1.3682354838708428,-6477.301901550728
1.3710548387095522,-6506.140307022042
1.3738645161289067,-6537.527122331462
1.3766322580643904,-6570.175454252541
1.3794548387095513,-6601.349891123934
1.3822741935482605,-6632.170391843399
1.3850967741934217,-6666.761234730332
1.3879129032256794,-6705.353752222681
1.3907124999998726,-6746.0361216090405
1.393461290322453,-6788.99810317604
1.3963133333332054,-6838.317194649151
1.399022580645033,-6884.914966255029
1.4019233333332046,-6919.288943571576
1.4048566666665376,-6929.9235944604725
1.4077896551722846,-6932.386464190626
1.4107551724136635,-6923.846221281847
1.4137689655171115,-6901.147467013156
1.4167862068964214,-6871.8541293475455
1.4198034482757314,-6842.976044320191
1.4228172413791793,-6801.373372935541
1.4258344827584895,-6758.723091480817
1.4288482758619374,-6721.287366471907
1.431851724137799,-6691.824697307988
1.434793333333201,-6668.18977873369
1.4377099999998675,-6667.497340395161
1.4406233333332004,-6690.165606278536
1.4435399999998668,-6726.448089222873
1.4463843749998664,-6830.28339941556
1.4491351351350013,-6972.617396256123
1.4517230769229428,-7106.367130851158
1.4537041666665322,-7508.223779633815
1.455726415094205,-7868.55379749283
1.4574317073169385,-8616.42717261547
1.459207142857008,-9299.228664899918
1.4610358490564685,-9996.043292567549
1.4628792452828836,-10702.749592264556
1.4645084745761356,-11699.873628217281
1.4662384615383257,-13452.9524574015
1.4684151515150154,-12995.757347408122
1.4707685714284353,-12471.414245960965
1.473234146341327,-11985.93991039924
1.4755399999998633,-11619.932821004724
1.477448717948581,-12416.721498809104
1.4802129032256692,-12553.849061842424
1.482905555555418,-12610.981697935986
1.4854292682925452,-12397.318345306892
1.487490243902301,-11799.193639408973
1.4898613636362252,-11607.575706876458
1.4918433333331949,-12368.908308245236
1.4943645161288934,-12174.56983592731
1.4971108108106717,-12345.441964287455
1.4995810810809418,-12138.416442389833
1.5017142857141461,-11583.40194698844
1.5043449999998602,-11401.923316934359
1.5064852941175069,-11902.200590614693
1.508928571428431,-11545.44048443371
1.5111921052630173,-11118.502725081276
1.51395172413779,-10916.940419201243
1.5164999999998587,-11211.080884777266
1.5193193548385682,-11005.678650645246
1.5220451612901806,-11105.146019269505
1.52489722222208,-10875.297328427234
1.5277137931033058,-10816.266807602322
1.5307133333331906,-10784.736507227733
1.5332638888887458,-10504.619850705116
1.5359299999998566,-10196.42286048474
1.5385611111109674,-10415.442145308072
1.541448275861925,-10388.5286574602
1.5443121212119768,-10208.649671283705
1.5472099999998554,-10211.031528162232
1.5499973684209076,-10142.873455043606
1.5527999999998547,-9900.413384654052
1.5557033333331878,-9741.725696297628
1.558583870967596,-9684.316919211858
1.5614838709675958,-9631.372681379817
1.5643896551722674,-9582.21783442688
1.5672903225804984,-9449.649248000722
1.5700709677417883,-9535.457494648395
1.5729366666665192,-9496.906305476747
1.5758548387095297,-9436.342947098376
1.5786666666665186,-9466.465350484648
1.581624137930886,-9440.897672223486
1.5845133333331847,-9443.505075268962
1.5874533333331842,-9406.042498120236
1.5903766666665173,-9425.931406654074
1.5933517241377813,-9412.376378144087
1.5963310344826085,-9398.030081986655
1.5993172413791599,-9389.116056839684
1.6023275862067459,-9334.712005089155
1.6053033333331823,-9323.204594385254
1.6082482758619177,-9368.175989926835
1.611109677419203,-9440.115893226628
1.614096551723986,-9538.378830537935
1.6164066666665144,-9865.204391867774
1.6191868421051105,-10091.71622327753
1.6219454545453016,-10262.606169575925
1.6248413793101917,-10342.67063317856
1.627864285714132,-10289.364506922117
1.6309464285712747,-10237.560099296114
1.6338499999998457,-10353.873495343189
1.6367249999998454,-10440.237361445254
1.6395566666665118,-10565.215164000741
1.6425899999998448,-10582.190055404193
1.6456448275860514,-10601.290197067483
1.6486357142855586,-10672.873690322314
1.651685714285558,-10681.053251520529
1.6547642857141291,-10683.929159383848
1.657737142856986,-10732.142482474792
1.6606899999998428,-10841.322229097384
1.6635222222220647,-10942.853616096048
1.6665214285712708,-10999.219279429974
1.6695275862067385,-11010.300937856142
1.672453571428413,-10975.143365605336
1.6755214285712698,-11041.550742224144
1.678510714285555,-11126.093730992414
1.6815899999998405,-11111.192848982952
1.6846551724136334,-11090.114229349492
1.687692857142697,-11153.043839569758
1.6907821428569825,-11122.65741090124
1.6938833333331726,-11090.88192546481
1.696879999999839,-11172.145937089099
1.6999035714284099,-11262.699711573958
1.702914285714124,-11144.11715506995
1.7059428571426951,-11177.709059027728
1.708968965517079,-11206.081069746842
1.71205714285698,-11083.851675555668
1.7149617647057191,-11039.697696833297
1.7179928571426937,-11074.546248071845
1.7210535714284076,-10970.17758472574
1.7240935483869326,-10973.836792804299
1.727071428571264,-10924.926663588049
1.7299057142855496,-10863.542166895673
1.7327655172412142,-10908.21940859804
1.735593939393774,-10986.171036883905
1.7384749999998343,-11010.049198748127
1.7414366666665007,-11042.94787719458
1.744425714285548,-10971.962068008108
1.7474888888887221,-10977.42872150252
1.7506607142855473,-10854.067970054119
1.7537821428569755,-10839.347436119882
1.7567689655170737,-10805.892832684875
1.7598888888887207,-10727.164515844965
1.762960714285546,-10656.740656980573
1.7660999999998312,-10622.05773647201
1.769258620689486,-10637.491862510731
1.7723607142855449,-10659.322583850611
1.7754482758618992,-10670.098097353746
1.7786518518516816,-10590.68071266
1.7818090909089204,-10545.03762199763
1.7849499999998293,-10523.444914157302
1.7878714285712574,-10650.336821813285
1.7909249999998285,-10659.973422032825
1.7941111111109393,-10609.69412896178
1.7971285714283993,-10705.700706925587
1.8002666666664942,-10754.570873196268
1.80346296296279,-10702.071038668457
1.8066370370368638,-10732.604573308463
1.8099233333331597,-10671.215181966347
1.8130703703701965,-10586.117948703291
1.8163185185183441,-10561.894494568227
1.8194185185183438,-10492.829411091765
1.8225758620687906,-10453.053267856769
1.825742857142682,-10512.634814420111
1.8288962962961206,-10420.321492589754
1.8320592592590832,-10423.039274689741
1.83529629629612,-10403.803013724806
1.8384821428569662,-10441.148114146628
1.8416285714283944,-10482.977000194696
1.844753571428394,-10494.084672442912
1.8478821428569652,-10565.267264327329
1.8510214285712505,-10589.253570585484
1.8541740740738957,-10594.512608722298
1.8573333333331545,-10522.816124469025
1.8605451612901434,-10532.243920802208
1.8635259259257464,-10582.01140888554
1.866725925925746,-10583.152429756732
1.8697296296294494,-10578.00724860133
1.872944444444264,-10624.903542120224
1.8760666666664858,-10557.559202219747
1.8791749999998189,-10538.536175825377
1.8823666666664851,-10545.676843402878
1.8855740740738922,-10575.936326168332
1.8886814814812993,-10587.064346699533
1.8918333333331507,-10510.31088836859
1.8949499999998172,-10406.822884543813
1.8977378378376546,-10494.316338082688
1.9006321428569593,-10485.088207754314
1.9037571428569589,-10444.26349298087
1.9067499999998159,-10535.524000087957
1.909730555555371,-10582.51362963961
1.9127285714283866,-10581.059567836415
1.915680645161105,-10638.617809962136
1.9186896551722283,-10690.744790497767
1.921741379310159,-10736.439547361353
1.9247535714283852,-10818.132250313452
1.9277785714283848,-10797.89650887536
1.9308379310342958,-10837.104241078328
1.9339034482756747,-10858.571224453603
1.936927586206709,-10923.73661832383
1.9399666666664788,-10996.381888613467
1.9429193548385215,-11052.46811999927
1.9459433333331448,-11027.355445571899
1.9488965517239492,-10978.11737279675
1.951913793103259,-10888.89128035477
1.954812903225617,-10955.03509160574
1.9577548387094876,-10978.362954278482
1.9606312499998098,-11103.656506624624
1.9634655172411888,-11217.052356255597
1.9662833333331426,-11265.063455015448
1.9690906249998088,-11341.069040529102
1.9718419354836796,-11450.057648419033
1.9746322580643245,-11543.840913848615
1.9776333333331413,-11515.15785570523
1.9805096774191624,-11550.57321879775
1.9833870967740008,-11614.983522310225
1.98623030303011,-11665.179287742032
1.98905333333314,-11752.02621416901
1.9920499999998063,-11748.364362726696
1.9950285714283775,-11800.328488137227
1.9980749999998058,-11681.815328855715
2.001103333333141,-11643.89904717778
2.004131034482573,-11598.441554009714
2.007124137930855,-11513.717482723354
2.01015517241362,-11445.689525614083
2.0131551724136263,-11400.157223980392
2.016137931034322,-11402.022965417555
2.0190965517239836,-11404.607293329494
2.022106666666519,-11331.022486336678
2.0250133333331917,-11370.167753279586
2.027858064515993,-11467.6108429759
2.030776666666537,-11507.253353777638
2.033716129032135,-11422.6180201014
2.0364999999998825,-11517.408341218108
2.0393843749998886,-11597.453696950093
2.042264516128927,-11615.716065172324
2.045257142857044,-11605.707230614235
2.0482034482757694,-11675.660586802132
2.0512925925925063,-11644.168032122087
2.054392857142777,-11637.2167556066
2.0573928571427835,-11676.348486800513
2.0605666666666,-11660.985070594937
2.0637392857142256,-11663.438223354673
2.0669142857142324,-11664.746810449871
2.0698814814814344,-11642.089177805436
2.072984848484808,-11597.876442603294
2.0760925925925586,-11505.92035444409
2.0792037037036764,-11395.492695751782
2.0822925925925717,-11373.51475286105
2.0852785714285567,-11373.050254950716
2.088293333333325,-11299.797490569988
2.0911275862068943,-11184.031195006453
2.0942259259259304,-11107.362087056415
2.0973035714285824,-11067.18230977045
2.1003857142857316,-11000.589265196566
2.103350000000024,-10926.284549015209
2.106357142857173,-10804.818128681607
2.109439285714322,-10805.551936123062
2.112557142857186,-10737.246764278394
2.1156187500000496,-10703.3897605014
2.118703448275918,-10679.236659211252
2.1217750000000626,-10672.79014399702
2.1248785714286402,-10626.737037296352
2.1279468750000756,-10569.707074664977
2.1310142857143677,-10519.47111476559
2.134025000000088,-10510.758362604261
2.137117857142952,-10583.914168553802
2.1402214285715297,-10585.301562077988
2.143335714285822,-10516.117212482786
2.1463392857144,-10576.920673262039
2.149350000000121,-10532.43363941232
2.152414285714413,-10446.98761331248
2.155403333333467,-10452.799432329783
2.1585178571429973,-10443.622215226593
2.1615586206898016,-10404.436138370344
2.164422222222375,-10434.231729786752
2.1673928571430157,-10335.527269542778
2.170492592592758,-10300.53447325746
2.1736266666668387,-10261.90464620582
2.1767571428573214,-10247.248727183554
2.1797970588237146,-10210.695694561711
2.1829178571430488,-10187.52995370802
2.185885714285912,-10109.609275364955
2.1889678571430613,-10035.648744847538
2.1919571428573534,-10041.349594958258
2.194821428571645,-10070.305532845112
2.197932142857366,-10034.337483105948
2.201059259259489,-9979.159647321752
2.2042148148150513,-9923.791106948793
2.207232142857386,-9854.415021749648
2.210364285714535,-9881.44356876741
2.213370370370626,-9929.112234736178
2.2164592592595214,-9882.224130211336
2.219637037037306,-9764.84389471379
2.2228518518521274,-9677.595446476707
2.226053846154129,-9765.996564462206
2.2290037037039925,-9771.853906150965
2.2321892857145813,-9728.794152129258
2.235300000000302,-9634.942804094437
2.2385653846156934,-9692.517126293658
2.2417371428574584,-9649.958667787874
2.2447451612906444,-9560.088578380371
2.2478192307695593,-9615.564742043372
2.2507696969700315,-9647.081104931527
2.253646875000341,-9498.366910973136
2.256865384615732,-9486.642604209528
2.2601730769234316,-9433.95020093094
2.263477777778139,-9437.123875132245
2.2666333333337016,-9461.134241792113
2.269770370370745,-9561.706792756144
2.272754285714667,-9506.162906288786
2.2758407407411285,-9427.97764313266
2.2789370370374313,-9520.27627432537
2.282167857143258,-9455.829040883838
2.2853740740744817,-9446.765329713215
2.2886037037041183,-9482.747182558365
2.2918074074078287,-9475.606308623463
2.2949518518522796,-9549.578039098393
2.298137037037472,-9546.104207833314
2.3012555555559966,-9518.605223508755
2.3043777777782255,-9583.405821472785
2.3076148148152695,-9539.136057939066
2.310833333333795,-9593.537324777864
2.3140555555560236,-9634.21320283301
2.3172814814819565,-9571.890801291102
2.3205185185190005,-9552.089896058069
2.32370357142906,-9617.510842096755
2.3269222222227177,-9629.53364529281
2.3301592592597613,-9625.720407500905
2.333375000000509,-9666.069350137059
2.336585185185701,-9727.450825206603
2.3398259259264487,-9734.023918945584
2.3430071428576724,-9738.068259817117
2.346167857143393,-9816.005145893734
2.349171428571971,-9937.978865411902
2.352310714286263,-9953.142800408623
2.3553357142862694,-9991.87933657061
2.3583714285719903,-10074.958523687086
2.3614933333339017,-10101.798982984592
2.3645629629635376,-10179.389796474765
2.3674142857148666,-10306.06727040974
2.3705357142863015,-10299.277860400975
2.373617857143451,-10376.107705473489
2.376728571429172,-10320.841192442895
2.379900000000607,-10322.748496562179
2.3829296296302434,-10472.425827960755
2.386114814815435,-10442.408375131015
2.3893178571434843,-10394.444105502202
2.39252592592656,-10386.214875623018
2.395764285714926,-10319.712177656753
2.3989258064522603,-10373.210358531158
2.4020535714292253,-10468.668050239094
2.4049857142863744,-10620.605614285872
2.408122580645828,-10577.909481994973
2.4112071428578163,-10481.215925546549
