"Time","Average bed height Monitor: Average bed height Monitor (m)","Maximum bed height Monitor: Maximum bed height Monitor (m)","minimum bedheight Monitor: minimum bedheight Monitor (m)"
25.052999999954963,,,0.5677499989875016
25.053399999954962,,0.7007500003436774,
25.053499999954962,0.6242283862423106,,
25.05419999995496,0.6245392711617831,,
25.05439999995496,,,0.5677499989875016
25.05479999995496,,0.7007500003436774,
25.05489999995496,0.6248943546548009,,
25.055699999954957,0.6253191815842796,,
25.055899999954956,,,0.5677499989875016
25.056299999954955,,0.7007500003436774,
25.056399999954955,0.6256760557048321,,
25.057099999954954,0.6260136239768123,,
25.057399999954953,,,0.5478
25.057799999954952,0.629597366284734,0.6906,
25.05859999995495,0.6298659516361674,,
25.05879999995495,,,0.5478
25.05919999995495,,0.6906,
25.05929999995495,0.6300983139422377,,
25.059999999954947,0.6303307717056815,,
25.060299999954946,,,0.5478
25.060699999954945,,0.6906,
25.060799999954945,0.630590686988978,,
25.061499999954943,0.6308598874465441,,
25.061799999954943,,,0.5478
25.06219999995494,0.6311850111737662,0.6906,
25.06299999995494,0.6315460768273244,,
25.06319999995494,,,0.5478
25.06359999995494,,0.6906,
25.063699999954938,0.631861337102259,,
25.064399999954937,0.6321902258876285,,
25.064699999954936,,,0.5478
25.065099999954935,,0.6906,
25.065199999954935,0.6326610559856637,,
25.065899999954933,0.6330965021743893,,
25.066199999954932,,,0.5478
25.06659999995493,0.6334513780908809,0.6906,
25.06739999995493,0.6338540771321793,,
25.06759999995493,,,0.5478
25.067999999954928,,0.6906,
25.068099999954928,0.6341931729388144,,
25.068799999954926,0.6345235493320195,,
25.069099999954926,,,0.5478
25.069499999954925,,0.6906,
25.069599999954924,0.6348957068158888,,
25.070299999954923,0.635222885132586,,
25.070599999954922,,,0.5478
25.07099999995492,0.6355359803482372,0.6906,
25.07179999995492,0.6359219768662697,,
25.07199999995492,,,0.5478
25.072399999954918,,0.6906,
25.072499999954918,0.6362338381540166,,
25.073199999954916,0.6365423493256407,,
25.073499999954915,,,0.5478
25.073899999954914,0.6368593448945838,0.6906,
25.074699999954912,0.6372670945362879,,
25.074999999954912,,,0.5478
25.07539999995491,0.6376657935059299,0.6906,
25.07609999995491,0.6380198144805689,,
25.07639999995491,,,0.5478
25.076799999954908,,0.6906,
25.076899999954907,0.6384189993992629,,
25.077599999954906,0.638763282306681,,
25.077899999954905,,,0.5478
25.078299999954904,0.6391075685507188,0.6906,
25.079099999954902,0.6394957940707879,,
25.0793999999549,,,0.5478
25.0797999999549,0.6398309000743515,0.6906,
25.0804999999549,0.640159575810812,,
25.0807999999549,,,0.5478
25.081199999954897,,0.6906,
25.081299999954897,0.6405202013966081,,
25.081999999954895,0.6408378942242859,,
25.082299999954895,,,0.5478
25.082699999954894,0.6411563099101023,0.6906,
25.083499999954892,0.641521288854032,,
25.08379999995489,,,0.5478
25.08419999995489,0.6418445404948634,0.6906,
25.08489999995489,0.6421806397573556,,
25.085199999954888,,,0.5478
25.085599999954887,,0.6906,
25.085699999954887,0.6425765095621901,,
25.086399999954885,0.6429304793223509,,
25.086699999954885,,,0.5478
25.087099999954884,0.6432433521508385,0.6906,
25.087799999954882,0.6435503083883375,,
25.08819999995488,,,0.5478
25.08859999995488,0.6438884595344664,0.6906,
25.08929999995488,0.6441729153702773,,
25.089599999954878,,,0.5478
25.089999999954877,0.644452923806288,0.6906,
25.090799999954875,0.6447589023518934,,
25.091099999954874,,,0.5478
25.091499999954873,0.6450240107933289,0.6906,
25.09219999995487,0.6452842301174434,,
25.09259999995487,,,0.5478
25.09299999995487,0.6455787099535311,0.6906,
25.093699999954868,0.645828594161438,,
25.093999999954868,,,0.5478
25.094399999954867,0.6460816571036171,0.6906,
25.095199999954865,0.6463844344457573,,
25.095499999954864,,,0.5478
25.095899999954863,0.6466317020262534,0.6906,
25.09659999995486,0.6468746301151219,,
25.09699999995486,,,0.5478
25.09739999995486,0.6471556497993665,0.6906,
25.098099999954858,0.6474245716258712,,
25.098399999954857,,,0.5478
25.098799999954856,0.6476746686406414,0.7382,
25.099599999954854,0.6479685768316806,,
25.099899999954854,,,0.5478
25.100299999954853,0.6482295546491395,0.7382,
25.10099999995485,0.6484906383391016,,
25.10139999995485,,,0.5478
25.10169999995485,0.6487468602197299,,
25.10179999995485,,0.7382,
25.102499999954848,0.6490323879600335,,
25.102799999954847,,,0.5478
25.103199999954846,0.6492891404669314,0.7382,
25.103899999954844,0.6495383697539835,,
25.104299999954844,,,0.5478
25.104699999954843,0.6498252865658076,0.7382,
25.10539999995484,0.6500660465513112,,
25.10579999995484,,,0.5478
25.10609999995484,0.6503097836366136,,
25.10619999995484,,0.7382,
25.106899999954837,0.6505851541158378,,
25.107199999954837,,,0.5478
25.107599999954836,0.6508237276484132,0.7382,
25.108299999954834,0.651065168539812,,
25.108699999954833,,,0.5478
25.109099999954832,0.651339189379822,0.7382,
25.10979999995483,0.6515751927990047,,
25.11019999995483,,,0.5478
25.11049999995483,0.6518066148676258,,
25.11059999995483,,0.7382,
25.111299999954827,0.6520734383136488,,
25.111599999954827,,,0.5478
25.111999999954826,0.652302825213092,0.7382,
25.112699999954824,0.6525288013479776,,
25.113099999954823,,,0.5478
25.113499999954822,0.6527804763625378,0.7382,
25.11419999995482,0.6529960131472194,,
25.11459999995482,,,0.5478
25.11489999995482,0.6532120428791987,,
25.11499999995482,,0.7382,
25.115599999954817,0.6534261023357856,,
25.115999999954816,,,0.5478
25.116399999954815,0.6536690086580434,0.7382,
25.117099999954814,0.6538798181033553,,
25.117499999954813,,,0.5478
25.117799999954812,0.6541055071733445,,
25.117899999954812,,0.7382,
25.11859999995481,0.654375652489419,,
25.11899999995481,,,0.5478
25.11929999995481,0.6546079857409052,,
25.11939999995481,,0.7382,
25.119999999954807,0.6548481744014223,,
25.120399999954806,,,0.5478
25.120799999954805,0.6551220433895185,0.7382,
25.121499999954803,0.655355079587221,,
25.121899999954802,,,0.5478
25.122199999954802,0.6555944906884524,,
25.1222999999548,,0.7382,
25.1229999999548,0.6558648722056557,,
25.1233999999548,,,0.5478
25.1236999999548,0.6561038090548736,,
25.123799999954798,,0.7382,
25.124399999954797,0.6563445292254596,,
25.124799999954796,,,0.5478
25.125199999954795,0.6566208944009418,0.7382,
25.125899999954793,0.6568588560658252,,
25.126299999954792,,,0.5478
25.12659999995479,0.6570982927779521,,
25.12669999995479,,0.7382,
25.12739999995479,0.6573707838911369,,
25.12779999995479,,,0.5478
25.128099999954788,0.6576093532553354,,
25.128199999954788,,0.7382,
25.128799999954786,0.6578451229640118,,
25.129199999954785,,,0.5478
25.129599999954785,0.6581092570435741,0.7382,
25.130299999954783,0.6583342570159583,,
25.130699999954782,,,0.5478
25.13099999995478,0.6585657011228758,,
25.13109999995478,,0.7382,
25.13169999995478,0.6587845025763087,,
25.13219999995478,,,0.5478
25.132499999954778,0.6590279932345932,,
25.132599999954778,,0.7382,
25.133199999954776,0.6592393887980619,,
25.133599999954775,,,0.5478
25.133899999954775,0.6594485509963012,,
25.133999999954774,,0.7382,
25.134699999954773,0.6596825882076685,,
25.13509999995477,,,0.5478
25.13539999995477,0.6598864392769688,,
25.13549999995477,,0.7382,
25.13609999995477,0.6600891867463636,,
25.13659999995477,,,0.5478
25.136899999954768,0.6603158990924403,,
25.136999999954767,,0.7382,
25.137599999954766,0.6605133734926445,,
25.137999999954765,,,0.5478
25.138299999954764,0.660703958993008,,
25.138399999954764,,0.7382,
25.139099999954762,0.6609283368376634,,
25.13949999995476,,,0.5478
25.13979999995476,0.6611234581253003,,
25.13989999995476,,0.7382,
25.14049999995476,0.6613152794558124,,
25.140999999954758,,,0.5478
25.141299999954757,0.6615332650006825,,
25.141399999954757,,0.7382,
25.141999999954756,0.6617226705255095,,
25.142399999954755,,,0.5478
25.142699999954754,0.6619037705640706,,
25.142799999954754,,0.7382,
25.143499999954752,0.6621156326368447,,
25.14389999995475,,,0.5478
25.14419999995475,0.6623087189164095,,
25.14429999995475,,0.7382,
25.14489999995475,0.6625091933770524,,
25.145399999954748,,,0.5478
25.145599999954747,0.6627165019120356,,
25.145799999954747,,0.7382,
25.146399999954745,0.6629446733151126,,
25.146799999954744,,,0.5478
25.147099999954744,0.6631349325279295,,
25.147199999954744,,0.7382,
25.147799999954742,0.6633263046174227,,
25.14829999995474,,,0.5478
25.14859999995474,0.6635337409847147,,
25.14869999995474,,0.7382,
25.14929999995474,0.6637111169227772,,
25.149799999954737,,,0.5478
25.149999999954737,0.663884373972888,,
25.150199999954737,,0.7382,
25.150799999954735,0.6640764991295169,,
25.151199999954734,,,0.5478
25.151499999954734,0.6642461145793113,,
25.151599999954733,,0.7382,
25.152199999954732,0.6644147606755704,,
25.15269999995473,,,0.5478
25.15299999995473,0.664608854807642,,
25.15309999995473,,0.7382,
25.15369999995473,0.66477415424261,,
25.154199999954727,,,0.5478
25.154399999954727,0.6649458134402473,,
25.154599999954726,,0.7382,
25.155199999954725,0.6651457053567764,,
25.155599999954724,,,0.5478
25.155899999954723,0.6653213299991656,,
25.155999999954723,,0.7382,
25.15659999995472,0.6654976973896762,,
25.15709999995472,,,0.5478
25.15739999995472,0.6657014463279362,,
25.15749999995472,,0.7382,
25.158099999954718,0.665879113565575,,
25.158599999954717,,,0.5478
25.158799999954716,0.6660529052032829,,
25.158999999954716,,0.7382,
25.159499999954715,0.6662187805060982,,
25.159999999954714,,,0.5953999999999999
25.160299999954713,0.6664109248283505,,
25.160399999954713,,0.7382,
25.16099999995471,0.6665779894227174,,
25.16149999995471,,,0.5953999999999999
25.16169999995471,0.6667440295185312,,
25.16189999995471,,0.7382,
25.162499999954708,0.6669496706934082,,
25.162999999954707,,,0.5953999999999999
25.163199999954706,0.6671722829819651,,
25.163399999954706,,0.7382,
25.163899999954705,0.6673490934630006,,
25.164399999954703,,,0.5953999999999999
25.164699999954703,0.6675171701109608,,
25.164799999954703,,0.7382,
25.1653999999547,0.6676681156946452,,
25.1658999999547,,,0.5953999999999999
25.1660999999547,0.6678204707052361,,
25.1662999999547,,0.7382,
25.166899999954698,0.6679945958605035,,
25.167399999954696,,,0.5953999999999999
25.167599999954696,0.6681425405782511,,
25.167799999954696,,0.7382,
25.168299999954694,0.6682944559451336,,
25.168799999954693,,,0.5953999999999999
25.169099999954692,0.6684663873577117,,
25.169199999954692,,0.7382,
25.16979999995469,0.6686166887627101,,
25.17029999995469,,,0.5953999999999999
25.17049999995469,0.6687678489775178,,
25.17069999995469,,0.7382,
25.171299999954687,0.6689565210884151,,
25.171799999954686,,,0.5953999999999999
25.171999999954686,0.6690976273399766,,
25.172199999954685,,0.7382,
25.172699999954684,0.6692330255498675,,
25.173199999954683,,,0.5953999999999999
25.173399999954682,0.6693648593424213,,
25.173599999954682,,0.7382,
25.17419999995468,0.6695116849761488,,
25.17469999995468,,,0.5953999999999999
25.17489999995468,0.6696385707184935,,
25.17509999995468,,0.7382,
25.175599999954677,0.6697608912138062,,
25.176199999954676,,,0.5953999999999999
25.176399999954675,0.6698989393674789,,
25.176599999954675,,0.7382,
25.177099999954674,0.6700183819762915,,
25.177599999954673,,,0.5953999999999999
25.177799999954672,0.6701361073577613,,
25.17799999995467,,0.7382,
25.17859999995467,0.6702669718479951,,
25.17909999995467,,,0.5953999999999999
25.17929999995467,0.670381196554242,,
25.17949999995467,,0.7382,
25.179999999954667,0.6704937867077826,,
25.180599999954666,,,0.5953999999999999
25.180799999954665,0.6706198086344805,,
25.180999999954665,,0.7382,
25.181499999954664,0.6707288552752653,,
25.181999999954662,,,0.5953999999999999
25.182199999954662,0.6708357548929743,,
25.18239999995466,,0.7382,
25.18299999995466,0.6709558653461724,,
25.18349999995466,,,0.5953999999999999
25.18369999995466,0.6710587625652747,,
25.183899999954658,,0.7382,
25.184399999954657,0.6711612513104527,,
25.184999999954655,,,0.5953999999999999
25.185199999954655,0.6712754975904568,,
25.185399999954655,,0.7382,
25.185899999954653,0.6713734959810504,,
25.186399999954652,,,0.5953999999999999
25.18659999995465,0.6714708410130491,,
25.18679999995465,,0.7382,
25.18739999995465,0.6715802238819886,,
25.18789999995465,,,0.5953999999999999
25.188099999954648,0.6716747542679197,,
25.188299999954648,,0.7382,
25.188799999954647,0.6717675295066837,,
25.189399999954645,,,0.5953999999999999
25.189499999954645,0.6718588504162286,,
25.189799999954644,,0.7382,
25.190299999954643,0.6719611336884128,,
25.190799999954642,,,0.5953999999999999
25.19099999995464,0.6720492647278354,,
25.19119999995464,,0.7382,
25.19169999995464,0.6721358060477957,,
25.19229999995464,,,0.5953999999999999
25.192499999954638,0.672233074756928,,
25.192699999954637,,0.7382,
25.193199999954636,0.6723177185641597,,
25.193799999954635,,,0.5953999999999999
25.193899999954635,0.6724015902637693,,
25.194199999954634,,0.7382,
25.194699999954633,0.6724955822298166,,
25.19519999995463,,,0.5953999999999999
25.19539999995463,0.672576990699309,,
25.19559999995463,,0.7382,
25.19609999995463,0.672657554673838,,
25.196699999954628,,,0.5953999999999999
25.196899999954628,0.6727485057907043,,
25.197099999954627,,0.7382,
25.197599999954626,0.6728261316631791,,
25.198199999954625,,,0.5953999999999999
25.198299999954624,0.672903016298461,,
25.198599999954624,,0.7382,
25.199099999954623,0.6729905058433249,,
25.19959999995462,,,0.5953999999999999
25.19979999995462,0.6730655172779005,,
25.19999999995462,,0.7382,
25.20049999995462,0.6731402806210034,,
25.201099999954618,,,0.5953999999999999
25.201299999954617,0.6732247520884174,,
25.201499999954617,,0.7382,
25.201999999954616,0.6732986439840258,,
25.202599999954614,,,0.5953999999999999
25.202699999954614,0.6733720298910821,,
25.202999999954613,,0.7382,
25.203399999954613,0.6734445432062209,,
25.20399999995461,,,0.5953999999999999
25.20419999995461,0.673525030756516,,
25.20439999995461,,0.7382,
25.20489999995461,0.6735942046639138,,
25.205499999954608,,,0.5953999999999999
25.205599999954607,0.673661820029111,,
25.205899999954607,,0.7382,
25.206399999954606,0.6737373592340031,,
25.206999999954604,,,0.5953999999999999
25.207099999954604,0.6738013954468677,,
25.207399999954603,,0.7382,
25.207799999954602,0.6738620080440115,,
25.2083999999546,,,0.5953999999999999
25.2085999999546,0.6739285423431548,,
25.2087999999546,,0.7382,
25.2092999999546,0.6739848244089798,,
25.209899999954597,,,0.5953999999999999
25.209999999954597,0.674041477413718,,
25.210299999954596,,0.7382,
25.210799999954595,0.6741047398135547,,
25.211399999954594,,,0.5953999999999999
25.211499999954594,0.674157656167818,,
25.211799999954593,,0.7382,
25.212199999954592,0.6742118550610369,,
25.21279999995459,,,0.5953999999999999
25.21299999995459,0.6742701632189066,,
25.21319999995459,,0.7382,
25.21369999995459,0.6743224253747686,,
25.214299999954587,,,0.5953999999999999
25.214399999954587,0.6743870157282238,,
25.214699999954586,,0.7382,
25.215199999954585,0.6744485117823352,,
25.215799999954584,,,0.5953999999999999
25.215899999954583,0.6745026326012804,,
25.216199999954583,,0.7382,
25.216599999954582,0.6745564206524199,,
25.21719999995458,,,0.5953999999999999
25.21729999995458,0.6746462597354346,,
25.21759999995458,,0.7382,
25.21809999995458,0.6747092537382894,,
25.218699999954577,,,0.5953999999999999
25.218799999954577,0.6747752095400776,,
25.219099999954576,,0.7382,
25.219499999954575,0.6748432956202728,,
25.220199999954573,,,0.5953999999999999
25.220299999954573,0.674919852791354,,
25.220599999954572,,0.7382,
25.22099999995457,0.674986499123328,,
25.22159999995457,,,0.5953999999999999
25.22169999995457,0.6750558058081297,,
25.22199999995457,,0.7382,
25.222499999954568,0.6751683792276281,,
25.223099999954567,,,0.5953999999999999
25.223199999954566,0.6752330493082394,,
25.223499999954566,,0.7382,
25.223899999954565,0.6753231978919427,,
25.224599999954563,,,0.5953999999999999
25.224699999954563,0.6753969969852557,,
25.224999999954562,,0.7382,
25.22539999995456,0.6754608143523908,,
25.22599999995456,,,0.5953999999999999
25.22609999995456,0.6755231827050402,,
25.22639999995456,,0.7382,
25.226899999954558,0.6756101124823246,,
25.227499999954556,,,0.5953999999999999
25.227599999954556,0.6756691012646366,,
25.227899999954555,,0.7382,
25.228299999954555,0.6757297887089931,,
25.228999999954553,,,0.5953999999999999
25.229099999954553,0.6758127976199098,,
25.229399999954552,,0.7382,
25.22979999995455,0.6758809866751124,,
25.23039999995455,,,0.5953999999999999
25.23049999995455,0.6759481441415909,,
25.23079999995455,,0.7382,
25.231199999954548,0.6760134537760839,,
25.231899999954546,,,0.5953999999999999
25.231999999954546,0.6760910976127645,,
25.232299999954545,,0.7382,
25.232699999954544,0.6761597021453974,,
25.233399999954543,0.6762295828404364,,0.5953999999999999
25.23379999995454,,0.7382,
25.23419999995454,0.6763002994261796,,
25.23479999995454,,,0.5953999999999999
25.23489999995454,0.6763709034412649,,
25.23519999995454,,0.7382,
25.235599999954538,0.6764419392563938,,
25.236299999954536,,,0.5953999999999999
25.236399999954536,0.6765229355569968,,
25.236699999954535,,0.7382,
25.237099999954534,0.6765918926501447,,
25.237799999954532,0.6766440537413235,,0.5953999999999999
25.23819999995453,,0.7382,
25.23859999995453,0.6767095583916214,,
25.23919999995453,,,0.5953999999999999
25.23929999995453,0.6767654753851291,,
25.239599999954528,,0.7382,
25.239999999954527,0.6768192370532474,,
25.240699999954526,,,0.5953999999999999
25.240799999954525,0.676879358925824,,
25.241099999954525,,0.7382,
25.241499999954524,0.6769321246782836,,
25.242199999954522,0.6769853167425259,,0.5953999999999999
25.24259999995452,,0.7382,
25.24299999995452,0.6770452392024267,,
25.24359999995452,,,0.5953999999999999
25.24369999995452,0.6770988141636237,,
25.243999999954518,,0.7382,
25.244399999954517,0.6771530207991432,,
25.245099999954515,,,0.5953999999999999
25.245199999954515,0.6772175266853028,,
25.245499999954514,,0.7382,
25.245899999954514,0.6772745869534536,,
25.246599999954512,0.6773365834601272,,0.5953999999999999
25.24699999995451,,0.7382,
25.24729999995451,0.6774025272867443,,
25.24799999995451,,,0.5953999999999999
25.24809999995451,0.6774828506394006,,
25.248399999954508,,0.7382,
25.248799999954507,0.6775578010100909,,
25.249499999954505,0.6776396631901259,,0.5953999999999999
25.249899999954504,,0.7382,
25.250299999954503,0.6777726220256656,,
25.2509999999545,0.6778783302125376,,0.5953999999999999
25.2513999999545,,0.7382,
25.2516999999545,0.677982786717004,,
25.2523999999545,,,0.5953999999999999
25.252499999954498,0.6780788349989844,,
25.252799999954497,,0.7382,
25.253199999954496,0.6781640098942529,,
25.253899999954495,0.6782736791703761,,0.5953999999999999
25.254299999954494,,0.7382,
25.254699999954493,0.678372400426099,,
25.25539999995449,0.6784605063938784,,0.5953999999999999
25.25579999995449,,0.7382,
25.25609999995449,0.6785488262119637,,
25.256799999954488,,,0.5953999999999999
25.256899999954488,0.678656468170723,,
25.257199999954487,,0.7382,
25.257599999954486,0.6787703592189922,,
25.258299999954485,0.6789059527024195,,0.5953999999999999
25.258699999954484,,0.7382,
25.259099999954483,0.6790813947774192,,
25.25979999995448,0.6792462540185087,,0.5953999999999999
25.26019999995448,,0.7382,
25.26049999995448,0.6794271196811864,,
25.261199999954478,0.679624328978478,,0.5953999999999999
25.261599999954477,,0.7382,
25.261999999954476,0.6798690756348302,,
25.262699999954474,0.6801047821972344,,0.643
25.263099999954473,,0.7382,
25.263399999954473,0.6803640627519509,,
25.26419999995447,0.6807424819601099,,0.643
25.26459999995447,,0.7382,
25.26489999995447,0.6810141448432994,,
25.265599999954468,0.6812817516000662,,0.643
25.265999999954467,,0.7382,
25.266399999954466,0.6816290671330846,,
25.267099999954464,0.6819027850945941,,0.643
25.267499999954463,,0.7382,
25.267799999954462,0.6821700799171144,,
25.26859999995446,0.6824731246583677,,0.643
25.26899999995446,,0.7382,
25.26929999995446,0.6827380449877142,,
25.269999999954457,0.6830021951256855,,0.643
25.270399999954456,,0.7382,
25.270799999954455,0.6833128158892188,,
25.271499999954454,0.6835878869152766,,0.643
25.271899999954453,,0.7382,
25.272199999954452,0.683865831593345,,
25.27299999995445,0.6841739652188683,,0.643
25.27339999995445,,0.7382,
25.27369999995445,0.6844466993384779,,
25.274399999954447,0.684716608763089,,0.643
25.274799999954446,,0.7382,
25.275099999954445,0.6849869450108694,,
25.275899999954444,0.6852991189548384,,0.643
25.276299999954443,,0.7382,
25.276599999954442,0.6855743447412379,,
25.27729999995444,0.6858513282699468,,
25.27739999995444,,,0.643
25.27779999995444,,0.7382,
25.27809999995444,0.6861672508592699,,
25.278799999954437,0.6864467565413093,,0.643
25.279199999954436,,0.7382,
25.279499999954435,0.6867102132166478,,
25.280299999954433,0.6870255173644825,,0.643
25.280699999954432,,0.7382,
25.28099999995443,0.6873057646275221,,
25.28169999995443,0.6875857895463915,,
25.28179999995443,,,0.643
25.28219999995443,,0.7382,
25.282499999954428,0.6879063611467076,,
25.283199999954427,0.6881898697923812,,0.643
25.283599999954426,,0.7382,
25.283899999954425,0.688477475861129,,
25.284699999954423,0.6888091968376077,,0.643
25.285099999954422,,0.7382,
25.28539999995442,0.6891011848508534,,
25.28609999995442,0.6893953270668214,,
25.28619999995442,,,0.643
25.28659999995442,,0.7382,
25.286899999954418,0.6897481476232991,,
25.287599999954416,0.6901236530314391,,0.643
25.287999999954415,,0.7382,
25.288299999954415,0.6904616968069011,,
25.288999999954413,0.6907948599613163,,
25.289099999954413,,,0.643
25.289499999954412,,0.7382,
25.28979999995441,0.6911723378828025,,
25.29049999995441,0.6914919486567103,,
25.29059999995441,,,0.643
25.29099999995441,,0.7382,
25.291199999954408,0.6918031129089582,,
25.291999999954406,0.6921555370660106,,0.643
25.292399999954405,,0.7382,
25.292699999954404,0.6924623842328858,,
25.293399999954403,0.6927678070652526,,
25.293499999954403,,,0.643
25.2938999999544,,0.7382,
25.2941999999544,0.6931142591654902,,
25.2948999999544,0.6934148717389127,,
25.2949999999544,,,0.643
25.295399999954398,,0.7382,
25.295599999954398,0.6937167701611804,,
25.296399999954396,0.6940557372817179,,0.643
25.296799999954395,,0.7382,
25.297099999954394,0.6943594624992232,,
25.297799999954393,0.694664534831863,,
25.297899999954392,,,0.643
25.29829999995439,,0.7382,
25.29859999995439,0.6950144853890278,,
25.29929999995439,0.6953186250043164,,
25.29939999995439,,,0.643
25.299799999954388,,0.7382,
25.299999999954387,0.6956245496818406,,
25.300799999954386,0.696008712549982,,0.643
25.301199999954385,,0.7858,
25.301499999954384,0.6963556786380113,,
25.302199999954382,0.6967121014918254,,
25.302299999954382,,,0.643
25.30269999995438,,0.7858,
25.30299999995438,0.6972216603735579,,
25.30369999995438,0.6978166743097868,,
25.30379999995438,,,0.643
25.304199999954378,,0.7858,
25.304399999954377,0.698301411853875,,
25.305099999954376,0.6987763884736279,,
25.305199999954375,,,0.643
25.305599999954374,,0.7858,
25.305899999954374,0.6993255804506789,,
