0.2475,1116.1,1114.8
0.2625,1112.2,1110.6
0.2775,1108.8,1107.2
0.2925,1106.1,1104.8
0.3075,1104.2,1103.2
0.3225,1102.8,1102
0.3375,1101.8,1101.1
0.3525,1101,1100.3
0.3675,1100.3,1099.8
0.3825,1099.7,1099.3
0.3975,1099.2,1098.9
0.4125,1098.3,1098.2
0.4275,1098.1,1098.1
0.4425,1097.7,1097.7
0.4575,1097.6,1097.6
0.4725,1097.6,1097.6
0.4875,1097.5,1097.6
0.5025,1097.4,1097.6
0.5175,1097.3,1097.5
0.5325,1097,1097.4
0.5475,1096.6,1097.1
0.5625,1096,1096.7
0.5775,1095.3,1096.2
0.5925,1094.6,1095.6
0.6075,1093.9,1094.9
0.6225,1093.1,1094
0.6375,1092.3,1093
0.6525,1091.3,1092
0.6675,1090.2,1091
0.6825,1089.1,1090.1
0.6975,1088.1,1089.1
0.7125,1087.2,1088
0.7275,1085.8,1086.3
0.7425,1083.2,1083.5
