0.2475,1116.9,1115.8
0.2625,1113.9,1112.2
0.2775,1111.3,1109.2
0.2925,1109.1,1106.9
0.3075,1107.2,1105.1
0.3225,1105.7,1103.7
0.3375,1104.5,1102.5
0.3525,1103.5,1101.6
0.3675,1102.7,1100.9
0.3825,1101.8,1100.2
0.3975,1100.9,1099.6
0.4125,1099.2,1098.6
0.4275,1098.5,1098.2
0.4425,1097.4,1097.7
0.4575,1097.2,1097.5
0.4725,1096.9,1097.3
0.4875,1096.7,1097.2
0.5025,1096.4,1097
0.5175,1096,1096.8
0.5325,1095.5,1096.5
0.5475,1095,1096.1
0.5625,1094.4,1095.6
0.5775,1093.8,1095
0.5925,1093.1,1094.4
0.6075,1092.4,1093.8
0.6225,1091.5,1093
0.6375,1090.6,1092.1
0.6525,1089.7,1091.1
0.6675,1088.8,1090.1
0.6825,1087.8,1089.1
0.6975,1086.8,1088.1
0.7125,1085.6,1086.9
0.7275,1084.2,1085.3
0.7425,1081.7,1082.6
