0.2475,1116.7,1115.7
0.2625,1113.6,1112.1
0.2775,1110.9,1109
0.2925,1108.8,1106.6
0.3075,1107.1,1104.8
0.3225,1105.8,1103.4
0.3375,1104.7,1102.3
0.3525,1103.7,1101.4
0.3675,1102.7,1100.7
0.3825,1101.8,1100
0.3975,1101,1099.5
0.4125,1099.3,1098.5
0.4275,1098.5,1098.2
0.4425,1097.5,1097.7
0.4575,1097.1,1097.5
0.4725,1096.8,1097.4
0.4875,1096.5,1097.2
0.5025,1096.3,1097.1
0.5175,1096,1096.9
0.5325,1095.6,1096.6
0.5475,1095.1,1096.2
0.5625,1094.5,1095.7
0.5775,1093.9,1095.1
0.5925,1093.3,1094.5
0.6075,1092.7,1093.9
0.6225,1091.9,1093.2
0.6375,1091,1092.3
0.6525,1090,1091.3
0.6675,1088.9,1090.3
0.6825,1088,1089.3
0.6975,1086.9,1088.2
0.7125,1085.7,1087.1
0.7275,1084.1,1085.5
0.7425,1081.4,1082.8
