0.2475,1119.3,1118.3
0.2625,1117.6,1115.9
0.2775,1116.2,1114
0.2925,1114.8,1112.3
0.3075,1113.3,1110.6
0.3225,1112.2,1109.3
0.3375,1111.3,1108.2
0.3525,1110.5,1107.3
0.3675,1109.7,1106.5
0.3825,1108.6,1105.4
0.3975,1106.6,1104
0.4125,1103.2,1101.2
0.4275,1100.1,1099.1
0.4425,1096.7,1096.9
0.4575,1094.7,1095.9
0.4725,1093.2,1094.9
0.4875,1092,1094.1
0.5025,1090.9,1093.3
0.5175,1089.7,1092.5
0.5325,1088.6,1091.8
0.5475,1087.7,1091
0.5625,1086.9,1090.3
0.5775,1086,1089.5
0.5925,1085.5,1088.9
0.6075,1085.2,1088.3
0.6225,1085,1087.8
0.6375,1084.9,1087.2
0.6525,1084.5,1086.5
0.6675,1084,1085.7
0.6825,1083.2,1084.8
0.6975,1082.3,1083.8
0.7125,1081.4,1082.8
0.7275,1080.6,1081.8
0.7425,1079.2,1080.1
