0.2475,1116,1114.8
0.2625,1112.4,1110.8
0.2775,1110.6,1108.5
0.2925,1109.3,1107
0.3075,1108.3,1105.8
0.3225,1107.2,1104.7
0.3375,1106.2,1103.7
0.3525,1105.1,1102.8
0.3675,1103.9,1101.9
0.3825,1102.6,1101
0.3975,1101.1,1099.9
0.4125,1099.2,1098.6
0.4275,1097.6,1097.1
0.4425,1096.4,1096
0.4575,1095.3,1095.1
0.4725,1094.2,1094.3
0.4875,1092.8,1093.5
0.5025,1091.1,1092.8
0.5175,1089.3,1092
0.5325,1087.9,1091.4
0.5475,1087,1090.8
0.5625,1086.4,1090.3
0.5775,1086.1,1089.8
0.5925,1085.6,1089.1
0.6075,1085.1,1088.3
0.6225,1084.5,1087.5
0.6375,1084.1,1086.8
0.6525,1083.7,1086
0.6675,1083,1085.1
0.6825,1082.2,1084.2
0.6975,1081.4,1083.2
0.7125,1080.4,1082.1
0.7275,1079.4,1081
0.7425,1077.9,1079.4
