0.2475,1113.9,1114.8
0.2625,1110.4,1110.3
0.2775,1108.3,1107.8
0.2925,1106.8,1106.1
0.3075,1105.5,1104.7
0.3225,1104.5,1103.6
0.3375,1103.5,1102.5
0.3525,1102.7,1101.6
0.3675,1101.9,1100.8
0.3825,1101.3,1100.1
0.3975,1100.4,1099.3
0.4125,1098.9,1098.2
0.4275,1096.7,1097.2
0.4425,1095.4,1096.3
0.4575,1094.3,1095.6
0.4725,1093.4,1095
0.4875,1092.5,1094.5
0.5025,1091.5,1093.9
0.5175,1090.4,1093.4
0.5325,1089.4,1092.9
0.5475,1088.5,1092.4
0.5625,1087.8,1091.8
0.5775,1087.5,1091.1
0.5925,1087.1,1090.3
0.6075,1086.7,1089.5
0.6225,1086.2,1088.7
0.6375,1085.7,1087.9
0.6525,1084.9,1087.1
0.6675,1084,1086.2
0.6825,1082.9,1085.3
0.6975,1081.8,1084.2
0.7125,1080.8,1083.1
0.7275,1079.9,1081.9
0.7425,1078.7,1080.2
