0.2475,1114.2,1114.3
0.2625,1109.8,1109.9
0.2775,1107,1106.8
0.2925,1105.1,1104.7
0.3075,1103.7,1103.2
0.3225,1102.6,1102
0.3375,1101.7,1101.1
0.3525,1100.9,1100.4
0.3675,1100.4,1099.8
0.3825,1099.8,1099.2
0.3975,1099.3,1098.8
0.4125,1098.8,1098.5
0.4275,1098.5,1098.4
0.4425,1098.4,1098.3
0.4575,1098.3,1098.2
0.4725,1098.3,1098.2
0.4875,1097.9,1098
0.5025,1097.7,1097.9
0.5175,1097.1,1097.4
0.5325,1096.8,1097.2
0.5475,1096.3,1096.9
0.5625,1095.7,1096.5
0.5775,1095,1095.9
0.5925,1094.1,1095.2
0.6075,1093.3,1094.4
0.6225,1092.4,1093.5
0.6375,1091.5,1092.7
0.6525,1090.4,1091.6
0.6675,1089.3,1090.5
0.6825,1088,1089.3
0.6975,1086.5,1088.1
0.7125,1085,1086.8
0.7275,1083.3,1085.1
0.7425,1081,1082.5
