row,index,S_c,sink_c,S_g,const_g,K_g,m_fm,m_steam,k_eff,mu_air,mu_steam,tc_air,tc_steam,cp_air,cp_steam,rho_solid,TG,TC,Tair,Tsteam,porosity,L_chamber,W_chamber,H_gap,chamber_thickness,L,W,H
1,0.0,33.6722714693,-20.5563995595,-0.0033894545984,1.4058526633,0.0027574038698,16.5796041986,0.665129695003,47025.5077269,4.4e-05,4.0422497000000007e-05,0.068,0.10584222450000001,1144.42572262,2343.305,2610.0,1073.15,1123.15,473.15,573.15,0.525,2.6,1.0,0.35,0.03,7.398,5.9,0.55,
