row,index,S_c,sink_c,S_g,const_g,K_g,m_fm,m_steam,k_eff,mu_air,mu_steam,tc_air,tc_steam,cp_air,cp_steam,rho_solid,TG,TC,Tair,Tsteam,porosity,L_chamber,W_chamber,H_gap,chamber_thickness,L,W,H
1,1110011,32.1472591421,-19.4084850849,-0.00406734551808,1.19312972909,0.00136172884296,16.1596996509,0.913721857819,47025.5077269,4.4e-05,4.0422497000000007e-05,0.068,0.10584222450000001,1141.0447758,2343.305,2610.0,1073.15,1123.15,473.15,723.15,0.525,3.0,1.2,0.3,0.03,7.398,5.9,0.55,
