row,index,S_c,sink_c,S_g,const_g,K_g,m_fm,m_steam,k_eff,mu_air,mu_steam,tc_air,tc_steam,cp_air,cp_steam,rho_solid,TG,TC,Tair,Tsteam,porosity,L_chamber,W_chamber,H_gap,chamber_thickness,L,W,H
1,1000110,33.7602823446,-20.5213690337,-0.00271156367872,-0.257400835547,0.00226954807161,16.5393356365,0.674840326363,47025.5077269,4.4e-05,4.0422497000000007e-05,0.068,0.10584222450000001,1142.9524034,2343.305,2610.0,1073.15,1123.15,473.15,473.15,0.525,2.2,1.2,0.3,0.03,7.398,5.9,0.55,
