row,index,S_c,sink_c,S_g,const_g,K_g,m_fm,m_steam,k_eff,mu_air,mu_steam,tc_air,tc_steam,cp_air,cp_steam,rho_solid,TG,TC,Tair,Tsteam,porosity,L_chamber,W_chamber,H_gap,chamber_thickness,L,W,H
1,0.0,33.0466031338,-19.9601976676,-0.0033894545984,0.336261864903,0.00198585456266,16.5683688869,0.665129695003,6270.06769692,4.4e-05,4.0422497000000007e-05,0.068,0.10584222450000001,1142.46566182,2343.305,2610.0,1073.15,1123.15,473.15,573.15,0.525,2.6,1.0,0.35,0.03,7.398,5.9,0.55,
