row,index,S_c,sink_c,S_g,const_g,K_g,m_fm,m_steam,k_eff,mu_air,mu_steam,tc_air,tc_steam,cp_air,cp_steam,rho_solid,TG,TC,Tair,Tsteam,porosity,L_chamber,W_chamber,H_gap,chamber_thickness,L,W,H
1,10000010,33.5099409702,-20.3046972546,-0.00271156367872,0.795419819391,0.000907819228643,16.9068941099,0.455380057627,47025.5077269,4.4e-05,4.0422497000000007e-05,0.068,0.10584222450000001,1143.11816331,2343.305,2610.0,1073.15,1123.15,473.15,473.15,0.525,2.2,0.8,0.4,0.03,7.398,5.9,0.55,
