row,index,S_c,sink_c,S_g,const_g,K_g,m_fm,m_steam,k_eff,mu_air,mu_steam,tc_air,tc_steam,cp_air,cp_steam,rho_solid,TG,TC,Tair,Tsteam,porosity,L_chamber,W_chamber,H_gap,chamber_thickness,L,W,H
1,1101011,34.5019132313,-21.1352862085,-0.00406734551808,4.90381198079,0.0025962077344,16.1961473105,0.913721857819,47025.5077269,4.4e-05,4.0422497000000007e-05,0.068,0.10584222450000001,1147.27021156,2343.305,2610.0,1073.15,1123.15,473.15,473.15,0.525,3.0,1.2,0.3,0.03,7.398,5.9,0.55,
