0.2475,1117.8,1116.7
0.2625,1115.2,1113.4
0.2775,1113.1,1110.9
0.2925,1111.4,1109
0.3075,1109.8,1107.4
0.3225,1108.6,1106.2
0.3375,1107.8,1105.3
0.3525,1107.3,1104.6
0.3675,1107,1104.1
0.3825,1106.7,1103.6
0.3975,1106.2,1102.9
0.4125,1105.4,1102
0.4275,1103.8,1101
0.4425,1101.8,1100
0.4575,1099.5,1098.8
0.4725,1097.7,1097.9
0.4875,1094.8,1096.1
0.5025,1093.5,1095.5
0.5175,1092.2,1094.8
0.5325,1091,1094.1
0.5475,1089.8,1093.2
0.5625,1088.5,1092.2
0.5775,1087.3,1091.1
0.5925,1086,1090.1
0.6075,1085.2,1089.2
0.6225,1084.6,1088.4
0.6375,1084,1087.6
0.6525,1083.2,1086.7
0.6675,1082.4,1085.7
0.6825,1081.4,1084.7
0.6975,1080.5,1083.6
0.7125,1079.6,1082.6
0.7275,1078.9,1081.7
0.7425,1078.2,1080.3
