0.2475,1114.2,1114.3
0.2625,1109.9,1109.6
0.2775,1106.9,1106.5
0.2925,1104.9,1104.4
0.3075,1103.5,1102.9
0.3225,1102.5,1101.9
0.3375,1101.6,1101.1
0.3525,1100.9,1100.4
0.3675,1100.4,1099.9
0.3825,1099.8,1099.4
0.3975,1099.3,1098.9
0.4125,1098.8,1098.6
0.4275,1098.4,1098.3
0.4425,1098.2,1098.1
0.4575,1098,1098
0.4725,1097.9,1098
0.4875,1097.6,1097.6
0.5025,1097.5,1097.5
0.5175,1097.3,1097.4
0.5325,1097.1,1097.2
0.5475,1096.8,1096.9
0.5625,1096.4,1096.6
0.5775,1095.9,1096.1
0.5925,1095.3,1095.5
0.6075,1094.6,1094.8
0.6225,1093.7,1093.8
0.6375,1092.8,1092.8
0.6525,1091.9,1091.7
0.6675,1090.9,1090.6
0.6825,1089.7,1089.4
0.6975,1088.4,1088.3
0.7125,1086.9,1087.1
0.7275,1085.2,1085.4
0.7425,1082.9,1083
