0.2475,1114.6,1114.5
0.2625,1110.3,1110.1
0.2775,1108.1,1107.6
0.2925,1106.6,1105.9
0.3075,1105.3,1104.5
0.3225,1103.8,1103.4
0.3375,1102.5,1102.3
0.3525,1101.5,1101.4
0.3675,1100.7,1100.6
0.3825,1099.9,1099.8
0.3975,1098.9,1099
0.4125,1097.4,1098.1
0.4275,1095.9,1097.4
0.4425,1094.8,1096.8
0.4575,1094.1,1096.3
0.4725,1093.6,1095.8
0.4875,1093.2,1095.3
0.5025,1092.7,1094.9
0.5175,1092.3,1094.5
0.5325,1091.9,1094
0.5475,1091.4,1093.6
0.5625,1090.9,1093
0.5775,1090.1,1092.4
0.5925,1089,1091.7
0.6075,1087.8,1091
0.6225,1086.8,1090.1
0.6375,1086.1,1089.3
0.6525,1085.5,1088.4
0.6675,1084.8,1087.5
0.6825,1084,1086.5
0.6975,1083.1,1085.4
0.7125,1082.1,1084.2
0.7275,1081.1,1082.8
0.7425,1079.6,1080.9
